SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|7|2023-02-01 13:39:19.902|TAG|-0.882|-0.257|-0.035|A|5|0
stairs|7|2023-02-01 13:39:19.910|TAG|-0.894|-0.257|-0.039|A|5|0
stairs|7|2023-02-01 13:39:19.918|TAG|-0.878|-0.257|-0.019|A|5|0
stairs|7|2023-02-01 13:39:19.925|TAG|-0.882|-0.242|-0.031|A|5|0
stairs|7|2023-02-01 13:39:19.933|TAG|-0.898|-0.242|-0.023|A|5|0
stairs|7|2023-02-01 13:39:19.941|TAG|-0.902|-0.238|-0.023|A|5|0
stairs|7|2023-02-01 13:39:19.949|TAG|-0.906|-0.234|-0.019|A|5|0
stairs|7|2023-02-01 13:39:19.957|TAG|-0.886|-0.226|-0.007|A|5|0
stairs|7|2023-02-01 13:39:19.965|TAG|-0.875|-0.226|-0.015|A|5|0
stairs|7|2023-02-01 13:39:19.972|TAG|-0.886|-0.226|-0.003|A|5|0
stairs|7|2023-02-01 13:39:19.980|TAG|-0.863|-0.242|-0.011|A|5|0
stairs|7|2023-02-01 13:39:19.988|TAG|-0.859|-0.246|-0.031|A|5|0
stairs|7|2023-02-01 13:39:19.996|TAG|-0.839|-0.238|-0.035|A|5|0
stairs|7|2023-02-01 13:39:20.004|TAG|-0.843|-0.242|-0.023|A|5|0
stairs|7|2023-02-01 13:39:20.011|TAG|-0.855|-0.253|-0.031|A|5|0
stairs|7|2023-02-01 13:39:20.019|TAG|-0.867|-0.261|-0.015|A|5|0
stairs|7|2023-02-01 13:39:20.027|TAG|-0.867|-0.281|0|A|5|0
stairs|7|2023-02-01 13:39:20.035|TAG|-0.847|-0.296|0.003|A|5|0
stairs|7|2023-02-01 13:39:20.043|TAG|-0.839|-0.285|0.019|A|5|0
stairs|7|2023-02-01 13:39:20.050|TAG|-0.847|-0.281|0.015|A|5|0
stairs|7|2023-02-01 13:39:20.058|TAG|-0.855|-0.281|0.027|A|5|0
stairs|7|2023-02-01 13:39:20.066|TAG|-0.851|-0.269|0.031|A|5|0
stairs|7|2023-02-01 13:39:20.074|TAG|-0.832|-0.25|0.011|A|5|0
stairs|7|2023-02-01 13:39:20.082|TAG|-0.828|-0.285|0.027|A|5|0
stairs|7|2023-02-01 13:39:20.090|TAG|-0.828|-0.296|0.035|A|5|0
stairs|7|2023-02-01 13:39:20.097|TAG|-0.828|-0.316|0.042|A|5|0
stairs|7|2023-02-01 13:39:20.105|TAG|-0.835|-0.316|0.039|A|5|0
stairs|7|2023-02-01 13:39:20.113|TAG|-0.832|-0.281|0.031|A|5|0
stairs|7|2023-02-01 13:39:20.121|TAG|-0.832|-0.281|0.039|A|5|0
stairs|7|2023-02-01 13:39:20.128|TAG|-0.824|-0.261|0.042|A|5|0
stairs|7|2023-02-01 13:39:20.136|TAG|-0.839|-0.242|0.046|A|5|0
stairs|7|2023-02-01 13:39:20.144|TAG|-0.839|-0.203|0.058|A|5|0
stairs|7|2023-02-01 13:39:20.152|TAG|-0.832|-0.179|0.093|A|5|0
stairs|7|2023-02-01 13:39:20.160|TAG|-0.832|-0.171|0.105|A|5|0
stairs|7|2023-02-01 13:39:20.168|TAG|-0.847|-0.156|0.089|A|5|0
stairs|7|2023-02-01 13:39:20.175|TAG|-0.816|-0.167|0.066|A|5|0
stairs|7|2023-02-01 13:39:20.185|TAG|-0.796|-0.164|0.046|A|5|0
stairs|7|2023-02-01 13:39:20.192|TAG|-0.769|-0.156|0.003|A|5|0
stairs|7|2023-02-01 13:39:20.199|TAG|-0.746|-0.175|-0.003|A|5|0
stairs|7|2023-02-01 13:39:20.207|TAG|-0.718|-0.175|-0.031|A|5|0
stairs|7|2023-02-01 13:39:20.215|TAG|-0.722|-0.191|-0.023|A|5|0
stairs|7|2023-02-01 13:39:20.222|TAG|-0.718|-0.167|-0.007|A|5|0
stairs|7|2023-02-01 13:39:20.230|TAG|-0.73|-0.132|-0.003|A|5|0
stairs|7|2023-02-01 13:39:20.238|TAG|-0.746|-0.078|0.023|A|5|0
stairs|7|2023-02-01 13:39:20.246|TAG|-0.757|-0.046|0.031|A|5|0
stairs|7|2023-02-01 13:39:20.254|TAG|-0.777|-0.046|-0.011|A|5|0
stairs|7|2023-02-01 13:39:20.262|TAG|-0.824|-0.054|-0.074|A|5|0
stairs|7|2023-02-01 13:39:20.269|TAG|-0.843|-0.125|-0.121|A|5|0
stairs|7|2023-02-01 13:39:20.277|TAG|-0.835|-0.199|-0.164|A|5|0
stairs|7|2023-02-01 13:39:20.285|TAG|-0.847|-0.25|-0.164|A|5|0
stairs|7|2023-02-01 13:39:20.293|TAG|-0.863|-0.304|-0.187|A|5|0
stairs|7|2023-02-01 13:39:20.301|TAG|-0.855|-0.328|-0.222|A|5|0
stairs|7|2023-02-01 13:39:20.308|TAG|-0.863|-0.355|-0.277|A|5|0
stairs|7|2023-02-01 13:39:20.316|TAG|-0.863|-0.378|-0.316|A|5|0
stairs|7|2023-02-01 13:39:20.324|TAG|-0.847|-0.421|-0.304|A|5|0
stairs|7|2023-02-01 13:39:20.332|TAG|-0.832|-0.437|-0.257|A|5|0
stairs|7|2023-02-01 13:39:20.340|TAG|-0.855|-0.507|-0.246|A|5|0
stairs|7|2023-02-01 13:39:20.347|TAG|-0.894|-0.554|-0.203|A|5|0
stairs|7|2023-02-01 13:39:20.355|TAG|-0.976|-0.601|-0.253|A|5|0
stairs|7|2023-02-01 13:39:20.363|TAG|-1.093|-0.687|-0.234|A|5|0
stairs|7|2023-02-01 13:39:20.371|TAG|-1.285|-0.781|-0.164|A|5|0
stairs|7|2023-02-01 13:39:20.378|TAG|-1.46|-0.812|0.011|A|5|0
stairs|7|2023-02-01 13:39:20.386|TAG|-1.535|-0.714|0.304|A|5|0
stairs|7|2023-02-01 13:39:20.394|TAG|-1.601|-0.585|0.441|A|5|0
stairs|7|2023-02-01 13:39:20.402|TAG|-1.66|-0.523|0.535|A|5|0
stairs|7|2023-02-01 13:39:20.410|TAG|-1.781|-0.5|0.578|A|5|0
stairs|7|2023-02-01 13:39:20.417|TAG|-1.867|-0.539|0.515|A|5|0
stairs|7|2023-02-01 13:39:20.425|TAG|-1.859|-0.558|0.355|A|5|0
stairs|7|2023-02-01 13:39:20.433|TAG|-1.761|-0.574|0.16|A|5|0
stairs|7|2023-02-01 13:39:20.441|TAG|-1.566|-0.617|-0.101|A|5|0
stairs|7|2023-02-01 13:39:20.449|TAG|-1.414|-0.648|-0.246|A|5|0
stairs|7|2023-02-01 13:39:20.457|TAG|-1.289|-0.644|-0.347|A|5|0
stairs|7|2023-02-01 13:39:20.465|TAG|-1.183|-0.632|-0.394|A|5|0
stairs|7|2023-02-01 13:39:20.472|TAG|-1.109|-0.605|-0.347|A|5|0
stairs|7|2023-02-01 13:39:20.480|TAG|-1.062|-0.558|-0.289|A|5|0
stairs|7|2023-02-01 13:39:20.488|TAG|-1.027|-0.535|-0.199|A|5|0
stairs|7|2023-02-01 13:39:20.496|TAG|-0.976|-0.527|-0.082|A|5|0
stairs|7|2023-02-01 13:39:20.504|TAG|-0.886|-0.55|0.015|A|5|0
stairs|7|2023-02-01 13:39:20.511|TAG|-0.816|-0.531|0.078|A|5|0
stairs|7|2023-02-01 13:39:20.519|TAG|-0.769|-0.5|0.144|A|5|0
stairs|7|2023-02-01 13:39:20.527|TAG|-0.718|-0.429|0.191|A|5|0
stairs|7|2023-02-01 13:39:20.535|TAG|-0.707|-0.367|0.203|A|5|0
stairs|7|2023-02-01 13:39:20.542|TAG|-0.718|-0.296|0.218|A|5|0
stairs|7|2023-02-01 13:39:20.550|TAG|-0.722|-0.289|0.21|A|5|0
stairs|7|2023-02-01 13:39:20.558|TAG|-0.738|-0.277|0.195|A|5|0
stairs|7|2023-02-01 13:39:20.566|TAG|-0.753|-0.277|0.152|A|5|0
stairs|7|2023-02-01 13:39:20.574|TAG|-0.765|-0.253|0.121|A|5|0
stairs|7|2023-02-01 13:39:20.582|TAG|-0.753|-0.222|0.039|A|5|0
stairs|7|2023-02-01 13:39:20.589|TAG|-0.753|-0.214|-0.015|A|5|0
stairs|7|2023-02-01 13:39:20.597|TAG|-0.75|-0.195|-0.066|A|5|0
stairs|7|2023-02-01 13:39:20.605|TAG|-0.738|-0.179|-0.117|A|5|0
stairs|7|2023-02-01 13:39:20.613|TAG|-0.73|-0.195|-0.164|A|5|0
stairs|7|2023-02-01 13:39:20.621|TAG|-0.738|-0.21|-0.199|A|5|0
stairs|7|2023-02-01 13:39:20.629|TAG|-0.726|-0.207|-0.183|A|5|0
stairs|7|2023-02-01 13:39:20.637|TAG|-0.742|-0.214|-0.167|A|5|0
stairs|7|2023-02-01 13:39:20.644|TAG|-0.757|-0.21|-0.14|A|5|0
stairs|7|2023-02-01 13:39:20.652|TAG|-0.773|-0.238|-0.113|A|5|0
stairs|7|2023-02-01 13:39:20.660|TAG|-0.789|-0.238|-0.082|A|5|0
stairs|7|2023-02-01 13:39:20.668|TAG|-0.808|-0.222|-0.046|A|5|0
stairs|7|2023-02-01 13:39:20.675|TAG|-0.828|-0.234|-0.023|A|5|0
stairs|7|2023-02-01 13:39:20.683|TAG|-0.839|-0.238|-0.011|A|5|0
stairs|7|2023-02-01 13:39:20.691|TAG|-0.855|-0.269|0|A|5|0
stairs|7|2023-02-01 13:39:20.699|TAG|-0.832|-0.281|0.035|A|5|0
stairs|7|2023-02-01 13:39:20.707|TAG|-0.812|-0.328|0.019|A|5|0
stairs|7|2023-02-01 13:39:20.714|TAG|-0.785|-0.382|0|A|5|0
stairs|7|2023-02-01 13:39:20.722|TAG|-0.757|-0.375|0|A|5|0
stairs|7|2023-02-01 13:39:20.730|TAG|-0.722|-0.367|-0.035|A|5|0
stairs|7|2023-02-01 13:39:20.738|TAG|-0.679|-0.347|-0.066|A|5|0
stairs|7|2023-02-01 13:39:20.746|TAG|-0.644|-0.285|-0.074|A|5|0
stairs|7|2023-02-01 13:39:20.754|TAG|-0.628|-0.25|-0.078|A|5|0
stairs|7|2023-02-01 13:39:20.761|TAG|-0.601|-0.218|-0.074|A|5|0
stairs|7|2023-02-01 13:39:20.769|TAG|-0.597|-0.191|-0.066|A|5|0
stairs|7|2023-02-01 13:39:20.777|TAG|-0.566|-0.175|-0.074|A|5|0
stairs|7|2023-02-01 13:39:20.785|TAG|-0.582|-0.156|-0.05|A|5|0
stairs|7|2023-02-01 13:39:20.793|TAG|-0.601|-0.136|-0.035|A|5|0
stairs|7|2023-02-01 13:39:20.801|TAG|-0.652|-0.125|-0.027|A|5|0
stairs|7|2023-02-01 13:39:20.809|TAG|-0.703|-0.14|-0.039|A|5|0
stairs|7|2023-02-01 13:39:20.816|TAG|-0.722|-0.183|-0.058|A|5|0
stairs|7|2023-02-01 13:39:20.824|TAG|-0.757|-0.23|-0.066|A|5|0
stairs|7|2023-02-01 13:39:20.831|TAG|-0.796|-0.269|-0.054|A|5|0
stairs|7|2023-02-01 13:39:20.839|TAG|-0.824|-0.312|-0.07|A|5|0
stairs|7|2023-02-01 13:39:20.847|TAG|-0.847|-0.355|-0.089|A|5|0
stairs|7|2023-02-01 13:39:20.855|TAG|-0.89|-0.367|-0.125|A|5|0
stairs|7|2023-02-01 13:39:20.863|TAG|-0.949|-0.375|-0.167|A|5|0
stairs|7|2023-02-01 13:39:20.871|TAG|-0.964|-0.359|-0.179|A|5|0
stairs|7|2023-02-01 13:39:20.879|TAG|-0.988|-0.367|-0.226|A|5|0
stairs|7|2023-02-01 13:39:20.887|TAG|-0.988|-0.375|-0.277|A|5|0
stairs|7|2023-02-01 13:39:20.894|TAG|-1.007|-0.437|-0.339|A|5|0
stairs|7|2023-02-01 13:39:20.902|TAG|-1.015|-0.472|-0.414|A|5|0
stairs|7|2023-02-01 13:39:20.910|TAG|-1.019|-0.523|-0.472|A|5|0
stairs|7|2023-02-01 13:39:20.917|TAG|-1.019|-0.55|-0.484|A|5|0
stairs|7|2023-02-01 13:39:20.926|TAG|-1.023|-0.578|-0.488|A|5|0
stairs|7|2023-02-01 13:39:20.933|TAG|-1.023|-0.57|-0.472|A|5|0
stairs|7|2023-02-01 13:39:20.941|TAG|-1.035|-0.546|-0.425|A|5|0
stairs|7|2023-02-01 13:39:20.949|TAG|-1.089|-0.527|-0.394|A|5|0
stairs|7|2023-02-01 13:39:20.956|TAG|-1.152|-0.527|-0.335|A|5|0
stairs|7|2023-02-01 13:39:20.965|TAG|-1.253|-0.492|-0.226|A|5|0
stairs|7|2023-02-01 13:39:20.972|TAG|-1.351|-0.5|-0.195|A|5|0
stairs|7|2023-02-01 13:39:20.980|TAG|-1.429|-0.566|-0.121|A|5|0
stairs|7|2023-02-01 13:39:20.988|TAG|-1.535|-0.597|-0.078|A|5|0
stairs|7|2023-02-01 13:39:20.996|TAG|-1.609|-0.636|-0.035|A|5|0
stairs|7|2023-02-01 13:39:21.004|TAG|-1.66|-0.621|0.011|A|5|0
stairs|7|2023-02-01 13:39:21.012|TAG|-1.683|-0.558|-0.011|A|5|0
stairs|7|2023-02-01 13:39:21.019|TAG|-1.597|-0.363|-0.164|A|5|0
stairs|7|2023-02-01 13:39:21.027|TAG|-1.468|-0.246|-0.312|A|5|0
stairs|7|2023-02-01 13:39:21.035|TAG|-1.32|-0.148|-0.453|A|5|0
stairs|7|2023-02-01 13:39:21.042|TAG|-1.226|-0.132|-0.515|A|5|0
stairs|7|2023-02-01 13:39:21.050|TAG|-1.195|-0.171|-0.472|A|5|0
stairs|7|2023-02-01 13:39:21.058|TAG|-1.187|-0.257|-0.371|A|5|0
stairs|7|2023-02-01 13:39:21.066|TAG|-1.199|-0.324|-0.203|A|5|0
stairs|7|2023-02-01 13:39:21.074|TAG|-1.199|-0.343|-0.082|A|5|0
stairs|7|2023-02-01 13:39:21.082|TAG|-1.156|-0.339|-0.019|A|5|0
stairs|7|2023-02-01 13:39:21.089|TAG|-1.109|-0.312|-0.019|A|5|0
stairs|7|2023-02-01 13:39:21.097|TAG|-1.042|-0.304|-0.031|A|5|0
stairs|7|2023-02-01 13:39:21.105|TAG|-0.984|-0.273|-0.07|A|5|0
stairs|7|2023-02-01 13:39:21.113|TAG|-0.937|-0.269|-0.089|A|5|0
stairs|7|2023-02-01 13:39:21.121|TAG|-0.886|-0.218|-0.117|A|5|0
stairs|7|2023-02-01 13:39:21.129|TAG|-0.847|-0.175|-0.132|A|5|0
stairs|7|2023-02-01 13:39:21.136|TAG|-0.828|-0.121|-0.167|A|5|0
stairs|7|2023-02-01 13:39:21.144|TAG|-0.843|-0.113|-0.179|A|5|0
stairs|7|2023-02-01 13:39:21.152|TAG|-0.847|-0.125|-0.175|A|5|0
stairs|7|2023-02-01 13:39:21.160|TAG|-0.878|-0.14|-0.179|A|5|0
stairs|7|2023-02-01 13:39:21.168|TAG|-0.894|-0.152|-0.187|A|5|0
stairs|7|2023-02-01 13:39:21.175|TAG|-0.906|-0.156|-0.183|A|5|0
stairs|7|2023-02-01 13:39:21.183|TAG|-0.91|-0.171|-0.21|A|5|0
stairs|7|2023-02-01 13:39:21.191|TAG|-0.929|-0.195|-0.203|A|5|0
stairs|7|2023-02-01 13:39:21.199|TAG|-0.953|-0.218|-0.203|A|5|0
stairs|7|2023-02-01 13:39:21.206|TAG|-0.957|-0.242|-0.214|A|5|0
stairs|7|2023-02-01 13:39:21.215|TAG|-0.964|-0.257|-0.195|A|5|0
stairs|7|2023-02-01 13:39:21.222|TAG|-0.976|-0.269|-0.171|A|5|0
stairs|7|2023-02-01 13:39:21.230|TAG|-1|-0.316|-0.136|A|5|0
stairs|7|2023-02-01 13:39:21.238|TAG|-1.027|-0.32|-0.125|A|5|0
stairs|7|2023-02-01 13:39:21.246|TAG|-0.996|-0.347|-0.105|A|5|0
stairs|7|2023-02-01 13:39:21.253|TAG|-1.007|-0.351|-0.078|A|5|0
stairs|7|2023-02-01 13:39:21.261|TAG|-1|-0.375|-0.058|A|5|0
stairs|7|2023-02-01 13:39:21.269|TAG|-0.984|-0.378|-0.039|A|5|0
stairs|7|2023-02-01 13:39:21.277|TAG|-0.96|-0.375|-0.042|A|5|0
stairs|7|2023-02-01 13:39:21.285|TAG|-0.91|-0.359|-0.039|A|5|0
stairs|7|2023-02-01 13:39:21.292|TAG|-0.882|-0.339|-0.015|A|5|0
stairs|7|2023-02-01 13:39:21.300|TAG|-0.839|-0.316|-0.019|A|5|0
stairs|7|2023-02-01 13:39:21.308|TAG|-0.824|-0.32|-0.023|A|5|0
stairs|7|2023-02-01 13:39:21.316|TAG|-0.75|-0.289|0.015|A|5|0
stairs|7|2023-02-01 13:39:21.324|TAG|-0.718|-0.289|0.027|A|5|0
stairs|7|2023-02-01 13:39:21.332|TAG|-0.699|-0.277|0.023|A|5|0
stairs|7|2023-02-01 13:39:21.339|TAG|-0.687|-0.246|0.042|A|5|0
stairs|7|2023-02-01 13:39:21.347|TAG|-0.675|-0.242|0.07|A|5|0
stairs|7|2023-02-01 13:39:21.355|TAG|-0.632|-0.234|0.046|A|5|0
stairs|7|2023-02-01 13:39:21.363|TAG|-0.609|-0.246|0.035|A|5|0
