SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|8|2023-02-01 13:56:28.701|TAG|-0.265|-0.398|-0.535|A|6|0
stairs|8|2023-02-01 13:56:28.708|TAG|-0.21|-0.425|-0.246|A|6|0
stairs|8|2023-02-01 13:56:28.716|TAG|-0.199|-0.464|-0.066|A|6|0
stairs|8|2023-02-01 13:56:28.724|TAG|-0.121|-0.417|0.425|A|6|0
stairs|8|2023-02-01 13:56:28.732|TAG|-0.035|-0.464|0.734|A|6|0
stairs|8|2023-02-01 13:56:28.740|TAG|0.031|-0.582|0.453|A|6|0
stairs|8|2023-02-01 13:56:28.747|TAG|0.144|-0.75|0.292|A|6|0
stairs|8|2023-02-01 13:56:28.755|TAG|0.371|-0.992|0.089|A|6|0
stairs|8|2023-02-01 13:56:28.763|TAG|0.792|-1.031|0.238|A|6|0
stairs|8|2023-02-01 13:56:28.771|TAG|0.757|-0.929|0.515|A|6|0
stairs|8|2023-02-01 13:56:28.779|TAG|0.417|-0.859|0.382|A|6|0
stairs|8|2023-02-01 13:56:28.786|TAG|-0.109|-0.746|0.14|A|6|0
stairs|8|2023-02-01 13:56:28.794|TAG|-0.675|-0.699|0.148|A|6|0
stairs|8|2023-02-01 13:56:28.802|TAG|-0.753|-0.5|0.058|A|6|0
stairs|8|2023-02-01 13:56:28.810|TAG|-0.785|-0.296|0.125|A|6|0
stairs|8|2023-02-01 13:56:28.818|TAG|-1.074|-0.003|0.136|A|6|0
stairs|8|2023-02-01 13:56:28.825|TAG|-2.101|0.015|-0.375|A|6|0
stairs|8|2023-02-01 13:56:28.833|TAG|-2.644|-0.023|-0.32|A|6|0
stairs|8|2023-02-01 13:56:28.841|TAG|-3.125|-0.015|-0.675|A|6|0
stairs|8|2023-02-01 13:56:28.849|TAG|-3.546|0.523|-0.398|A|6|0
stairs|8|2023-02-01 13:56:28.857|TAG|-3.257|0.535|-0.144|A|6|0
stairs|8|2023-02-01 13:56:28.864|TAG|-2.523|0.199|0.089|A|6|0
stairs|8|2023-02-01 13:56:28.873|TAG|-1.996|-0.437|0.308|A|6|0
stairs|8|2023-02-01 13:56:28.880|TAG|-1.46|-1.074|0.332|A|6|0
stairs|8|2023-02-01 13:56:28.888|TAG|-1.226|-0.972|-0.011|A|6|0
stairs|8|2023-02-01 13:56:28.896|TAG|-1.011|-1.16|-0.285|A|6|0
stairs|8|2023-02-01 13:56:28.904|TAG|-0.519|-1.527|0.542|A|6|0
stairs|8|2023-02-01 13:56:28.911|TAG|-0.332|-1.652|0.136|A|6|0
stairs|8|2023-02-01 13:56:28.919|TAG|-0.464|-1.64|0.335|A|6|0
stairs|8|2023-02-01 13:56:28.927|TAG|-0.46|-1.41|0.363|A|6|0
stairs|8|2023-02-01 13:56:28.935|TAG|-0.332|-1.054|0.14|A|6|0
stairs|8|2023-02-01 13:56:28.943|TAG|-0.199|-0.722|0.074|A|6|0
stairs|8|2023-02-01 13:56:28.951|TAG|-0.214|-0.562|-0.132|A|6|0
stairs|8|2023-02-01 13:56:28.958|TAG|-0.253|-0.511|-0.195|A|6|0
stairs|8|2023-02-01 13:56:28.966|TAG|-0.312|-0.476|-0.277|A|6|0
stairs|8|2023-02-01 13:56:28.974|TAG|-0.375|-0.496|-0.378|A|6|0
stairs|8|2023-02-01 13:56:28.982|TAG|-0.359|-0.523|-0.636|A|6|0
stairs|8|2023-02-01 13:56:28.990|TAG|-0.281|-0.574|-0.894|A|6|0
stairs|8|2023-02-01 13:56:28.997|TAG|-0.16|-0.335|-0.929|A|6|0
stairs|8|2023-02-01 13:56:29.005|TAG|-0.218|-0.199|-0.746|A|6|0
stairs|8|2023-02-01 13:56:29.013|TAG|-0.105|-0.117|-0.609|A|6|0
stairs|8|2023-02-01 13:56:29.021|TAG|0.046|-0.117|-0.398|A|6|0
stairs|8|2023-02-01 13:56:29.029|TAG|0.105|-0.281|-0.296|A|6|0
stairs|8|2023-02-01 13:56:29.036|TAG|-0.16|-0.636|-0.414|A|6|0
stairs|8|2023-02-01 13:56:29.044|TAG|-0.957|-0.906|-0.554|A|6|0
stairs|8|2023-02-01 13:56:29.052|TAG|-1.89|-1.285|0.14|A|6|0
stairs|8|2023-02-01 13:56:29.060|TAG|-2.433|-1.578|0.527|A|6|0
stairs|8|2023-02-01 13:56:29.068|TAG|-2.808|-1.921|0.781|A|6|0
stairs|8|2023-02-01 13:56:29.076|TAG|-2.855|-1.539|0.964|A|6|0
stairs|8|2023-02-01 13:56:29.083|TAG|-2.441|-0.957|0.453|A|6|0
stairs|8|2023-02-01 13:56:29.093|TAG|-2.054|-0.613|-0.097|A|6|0
stairs|8|2023-02-01 13:56:29.099|TAG|-1.792|-0.414|-0.179|A|6|0
stairs|8|2023-02-01 13:56:29.107|TAG|-1.39|-0.296|0.003|A|6|0
stairs|8|2023-02-01 13:56:29.115|TAG|-1.289|-0.242|0.203|A|6|0
stairs|8|2023-02-01 13:56:29.122|TAG|-1.167|-0.46|0.109|A|6|0
stairs|8|2023-02-01 13:56:29.130|TAG|-1.058|-0.468|0.011|A|6|0
stairs|8|2023-02-01 13:56:29.138|TAG|-1.027|-0.421|-0.226|A|6|0
stairs|8|2023-02-01 13:56:29.146|TAG|-0.906|-0.375|-0.355|A|6|0
stairs|8|2023-02-01 13:56:29.154|TAG|-0.765|-0.281|-0.441|A|6|0
stairs|8|2023-02-01 13:56:29.161|TAG|-0.675|-0.234|-0.484|A|6|0
stairs|8|2023-02-01 13:56:29.169|TAG|-0.57|-0.238|-0.39|A|6|0
stairs|8|2023-02-01 13:56:29.177|TAG|-0.46|-0.218|-0.359|A|6|0
stairs|8|2023-02-01 13:56:29.185|TAG|-0.367|-0.257|-0.351|A|6|0
stairs|8|2023-02-01 13:56:29.193|TAG|-0.355|-0.246|-0.316|A|6|0
stairs|8|2023-02-01 13:56:29.201|TAG|-0.285|-0.187|-0.187|A|6|0
stairs|8|2023-02-01 13:56:29.208|TAG|-0.195|-0.238|0.042|A|6|0
stairs|8|2023-02-01 13:56:29.216|TAG|-0.164|-0.32|0.191|A|6|0
stairs|8|2023-02-01 13:56:29.224|TAG|-0.156|-0.39|0.296|A|6|0
stairs|8|2023-02-01 13:56:29.232|TAG|-0.082|-0.398|0.367|A|6|0
stairs|8|2023-02-01 13:56:29.240|TAG|-0.019|-0.453|0.316|A|6|0
stairs|8|2023-02-01 13:56:29.247|TAG|0.027|-0.488|0.285|A|6|0
stairs|8|2023-02-01 13:56:29.255|TAG|0.253|-0.542|0.14|A|6|0
stairs|8|2023-02-01 13:56:29.263|TAG|0.433|-0.515|0.253|A|6|0
stairs|8|2023-02-01 13:56:29.271|TAG|0.593|-0.484|0.203|A|6|0
stairs|8|2023-02-01 13:56:29.280|TAG|0.738|-0.507|0.371|A|6|0
stairs|8|2023-02-01 13:56:29.286|TAG|0.347|-0.46|0.378|A|6|0
stairs|8|2023-02-01 13:56:29.294|TAG|-0.054|-0.472|0.144|A|6|0
stairs|8|2023-02-01 13:56:29.302|TAG|-0.429|-0.484|-0.093|A|6|0
stairs|8|2023-02-01 13:56:29.310|TAG|-0.609|-0.476|-0.195|A|6|0
stairs|8|2023-02-01 13:56:29.318|TAG|-0.714|-0.308|-0.14|A|6|0
stairs|8|2023-02-01 13:56:29.326|TAG|-0.988|-0.05|-0.042|A|6|0
stairs|8|2023-02-01 13:56:29.333|TAG|-1.332|-0.007|-0.171|A|6|0
stairs|8|2023-02-01 13:56:29.341|TAG|-2.027|-0.16|0.039|A|6|0
stairs|8|2023-02-01 13:56:29.349|TAG|-2.921|-0.339|-0.351|A|6|0
stairs|8|2023-02-01 13:56:29.357|TAG|-3.406|-0.105|-0.007|A|6|0
stairs|8|2023-02-01 13:56:29.365|TAG|-3.32|0.23|0.195|A|6|0
stairs|8|2023-02-01 13:56:29.372|TAG|-2.816|0.164|0.394|A|6|0
stairs|8|2023-02-01 13:56:29.380|TAG|-2.195|-0.507|0.058|A|6|0
stairs|8|2023-02-01 13:56:29.388|TAG|-1.691|-0.664|0.128|A|6|0
