SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|6|2023-02-01 13:28:43.411|TAG|-0.976|0.003|-0.199|A|6|0
stairs|6|2023-02-01 13:28:43.419|TAG|-1.003|0.011|-0.203|A|6|0
stairs|6|2023-02-01 13:28:43.427|TAG|-1.027|-0.007|-0.203|A|6|0
stairs|6|2023-02-01 13:28:43.435|TAG|-1.05|-0.007|-0.199|A|6|0
stairs|6|2023-02-01 13:28:43.444|TAG|-1.07|0|-0.195|A|6|0
stairs|6|2023-02-01 13:28:43.450|TAG|-1.074|-0.019|-0.179|A|6|0
stairs|6|2023-02-01 13:28:43.458|TAG|-1.078|-0.015|-0.144|A|6|0
stairs|6|2023-02-01 13:28:43.466|TAG|-1.054|-0.011|-0.136|A|6|0
stairs|6|2023-02-01 13:28:43.474|TAG|-1.058|-0.023|-0.125|A|6|0
stairs|6|2023-02-01 13:28:43.482|TAG|-1.066|-0.023|-0.136|A|6|0
stairs|6|2023-02-01 13:28:43.490|TAG|-1.07|-0.019|-0.14|A|6|0
stairs|6|2023-02-01 13:28:43.497|TAG|-1.054|0|-0.156|A|6|0
stairs|6|2023-02-01 13:28:43.505|TAG|-1.031|0.007|-0.171|A|6|0
stairs|6|2023-02-01 13:28:43.513|TAG|-1.015|-0.007|-0.195|A|6|0
stairs|6|2023-02-01 13:28:43.521|TAG|-0.996|-0.011|-0.191|A|6|0
stairs|6|2023-02-01 13:28:43.528|TAG|-0.976|-0.023|-0.226|A|6|0
stairs|6|2023-02-01 13:28:43.536|TAG|-0.972|-0.035|-0.226|A|6|0
stairs|6|2023-02-01 13:28:43.544|TAG|-0.96|-0.035|-0.234|A|6|0
stairs|6|2023-02-01 13:28:43.552|TAG|-0.933|-0.05|-0.265|A|6|0
stairs|6|2023-02-01 13:28:43.560|TAG|-0.906|-0.042|-0.25|A|6|0
stairs|6|2023-02-01 13:28:43.568|TAG|-0.867|-0.05|-0.23|A|6|0
stairs|6|2023-02-01 13:28:43.576|TAG|-0.843|-0.042|-0.207|A|6|0
stairs|6|2023-02-01 13:28:43.583|TAG|-0.816|-0.078|-0.179|A|6|0
stairs|6|2023-02-01 13:28:43.591|TAG|-0.785|-0.101|-0.148|A|6|0
stairs|6|2023-02-01 13:28:43.599|TAG|-0.757|-0.132|-0.109|A|6|0
stairs|6|2023-02-01 13:28:43.607|TAG|-0.746|-0.152|-0.082|A|6|0
stairs|6|2023-02-01 13:28:43.614|TAG|-0.734|-0.156|-0.082|A|6|0
stairs|6|2023-02-01 13:28:43.622|TAG|-0.746|-0.179|-0.074|A|6|0
stairs|6|2023-02-01 13:28:43.630|TAG|-0.773|-0.203|-0.058|A|6|0
stairs|6|2023-02-01 13:28:43.638|TAG|-0.832|-0.171|-0.054|A|6|0
stairs|6|2023-02-01 13:28:43.647|TAG|-0.898|-0.121|-0.019|A|6|0
stairs|6|2023-02-01 13:28:43.654|TAG|-0.988|-0.074|-0.015|A|6|0
stairs|6|2023-02-01 13:28:43.661|TAG|-1.039|-0.035|-0.011|A|6|0
stairs|6|2023-02-01 13:28:43.669|TAG|-1.144|-0.019|0|A|6|0
stairs|6|2023-02-01 13:28:43.677|TAG|-1.23|0.027|-0.007|A|6|0
stairs|6|2023-02-01 13:28:43.685|TAG|-1.281|0.054|-0.019|A|6|0
stairs|6|2023-02-01 13:28:43.693|TAG|-1.32|0.058|-0.019|A|6|0
stairs|6|2023-02-01 13:28:43.700|TAG|-1.292|0.066|-0.05|A|6|0
stairs|6|2023-02-01 13:28:43.708|TAG|-1.25|0.128|-0.101|A|6|0
stairs|6|2023-02-01 13:28:43.716|TAG|-1.199|0.144|-0.148|A|6|0
stairs|6|2023-02-01 13:28:43.724|TAG|-1.117|0.136|-0.179|A|6|0
stairs|6|2023-02-01 13:28:43.732|TAG|-1.062|0.152|-0.148|A|6|0
stairs|6|2023-02-01 13:28:43.740|TAG|-1|0.062|-0.085|A|6|0
stairs|6|2023-02-01 13:28:43.747|TAG|-0.949|0.011|-0.07|A|6|0
stairs|6|2023-02-01 13:28:43.755|TAG|-0.945|0.031|-0.046|A|6|0
stairs|6|2023-02-01 13:28:43.763|TAG|-0.902|-0.011|-0.082|A|6|0
stairs|6|2023-02-01 13:28:43.771|TAG|-0.89|-0.015|-0.027|A|6|0
stairs|6|2023-02-01 13:28:43.780|TAG|-0.898|-0.019|-0.007|A|6|0
stairs|6|2023-02-01 13:28:43.786|TAG|-0.894|-0.031|0.05|A|6|0
stairs|6|2023-02-01 13:28:43.794|TAG|-0.914|-0.019|0.066|A|6|0
stairs|6|2023-02-01 13:28:43.802|TAG|-0.925|0.003|0.082|A|6|0
stairs|6|2023-02-01 13:28:43.810|TAG|-0.933|0.019|0.097|A|6|0
stairs|6|2023-02-01 13:28:43.817|TAG|-0.953|0.05|0.085|A|6|0
stairs|6|2023-02-01 13:28:43.825|TAG|-0.937|0.054|0.136|A|6|0
stairs|6|2023-02-01 13:28:43.833|TAG|-0.945|0.058|0.136|A|6|0
stairs|6|2023-02-01 13:28:43.841|TAG|-0.941|0.082|0.14|A|6|0
stairs|6|2023-02-01 13:28:43.849|TAG|-0.906|0.089|0.121|A|6|0
stairs|6|2023-02-01 13:28:43.857|TAG|-0.875|0.097|0.105|A|6|0
stairs|6|2023-02-01 13:28:43.864|TAG|-0.878|0.105|0.082|A|6|0
stairs|6|2023-02-01 13:28:43.872|TAG|-0.828|0.132|0.054|A|6|0
stairs|6|2023-02-01 13:28:43.880|TAG|-0.824|0.128|0|A|6|0
stairs|6|2023-02-01 13:28:43.888|TAG|-0.828|0.132|-0.031|A|6|0
stairs|6|2023-02-01 13:28:43.896|TAG|-0.832|0.128|-0.05|A|6|0
stairs|6|2023-02-01 13:28:43.904|TAG|-0.855|0.148|-0.05|A|6|0
stairs|6|2023-02-01 13:28:43.911|TAG|-0.867|0.16|-0.046|A|6|0
stairs|6|2023-02-01 13:28:43.919|TAG|-0.89|0.164|-0.035|A|6|0
stairs|6|2023-02-01 13:28:43.927|TAG|-0.933|0.128|-0.027|A|6|0
stairs|6|2023-02-01 13:28:43.935|TAG|-0.957|0.093|-0.015|A|6|0
stairs|6|2023-02-01 13:28:43.942|TAG|-0.976|0.07|0.007|A|6|0
stairs|6|2023-02-01 13:28:43.950|TAG|-0.984|0.042|0.027|A|6|0
stairs|6|2023-02-01 13:28:43.958|TAG|-0.98|0|0.058|A|6|0
stairs|6|2023-02-01 13:28:43.966|TAG|-0.984|-0.058|0.07|A|6|0
stairs|6|2023-02-01 13:28:43.974|TAG|-0.984|-0.097|0.062|A|6|0
stairs|6|2023-02-01 13:28:43.983|TAG|-0.968|-0.16|0.058|A|6|0
stairs|6|2023-02-01 13:28:43.989|TAG|-0.972|-0.238|0.074|A|6|0
stairs|6|2023-02-01 13:28:43.997|TAG|-0.949|-0.269|0.054|A|6|0
stairs|6|2023-02-01 13:28:44.005|TAG|-0.914|-0.308|0.019|A|6|0
stairs|6|2023-02-01 13:28:44.013|TAG|-0.878|-0.363|-0.042|A|6|0
stairs|6|2023-02-01 13:28:44.021|TAG|-0.824|-0.402|-0.121|A|6|0
stairs|6|2023-02-01 13:28:44.029|TAG|-0.757|-0.449|-0.183|A|6|0
stairs|6|2023-02-01 13:28:44.036|TAG|-0.652|-0.457|-0.273|A|6|0
stairs|6|2023-02-01 13:28:44.044|TAG|-0.523|-0.468|-0.343|A|6|0
stairs|6|2023-02-01 13:28:44.052|TAG|-0.445|-0.457|-0.402|A|6|0
stairs|6|2023-02-01 13:28:44.060|TAG|-0.402|-0.421|-0.429|A|6|0
stairs|6|2023-02-01 13:28:44.067|TAG|-0.425|-0.339|-0.449|A|6|0
stairs|6|2023-02-01 13:28:44.075|TAG|-0.48|-0.234|-0.5|A|6|0
stairs|6|2023-02-01 13:28:44.083|TAG|-0.511|-0.199|-0.554|A|6|0
stairs|6|2023-02-01 13:28:44.091|TAG|-0.527|-0.148|-0.566|A|6|0
stairs|6|2023-02-01 13:28:44.099|TAG|-0.601|-0.16|-0.503|A|6|0
stairs|6|2023-02-01 13:28:44.107|TAG|-0.851|-0.367|-0.722|A|6|0
stairs|6|2023-02-01 13:28:44.115|TAG|-1.058|-0.5|-0.863|A|6|0
stairs|6|2023-02-01 13:28:44.122|TAG|-1.195|-0.39|-0.847|A|6|0
stairs|6|2023-02-01 13:28:44.130|TAG|-1.464|-0.117|-0.648|A|6|0
stairs|6|2023-02-01 13:28:44.138|TAG|-2.046|0.062|0.023|A|6|0
stairs|6|2023-02-01 13:28:44.146|TAG|-2.46|0.277|0.265|A|6|0
stairs|6|2023-02-01 13:28:44.153|TAG|-2.414|0.558|0.367|A|6|0
stairs|6|2023-02-01 13:28:44.161|TAG|-1.957|0.617|0.164|A|6|0
stairs|6|2023-02-01 13:28:44.169|TAG|-1.605|0.488|-0.066|A|6|0
stairs|6|2023-02-01 13:28:44.177|TAG|-1.269|0.335|-0.101|A|6|0
stairs|6|2023-02-01 13:28:44.185|TAG|-1.07|0.332|-0.078|A|6|0
stairs|6|2023-02-01 13:28:44.192|TAG|-0.878|0.285|-0.078|A|6|0
stairs|6|2023-02-01 13:28:44.200|TAG|-0.687|0.179|-0.074|A|6|0
stairs|6|2023-02-01 13:28:44.208|TAG|-0.574|0.101|-0.042|A|6|0
stairs|6|2023-02-01 13:28:44.216|TAG|-0.546|0.062|-0.023|A|6|0
stairs|6|2023-02-01 13:28:44.224|TAG|-0.542|-0.011|-0.015|A|6|0
stairs|6|2023-02-01 13:28:44.232|TAG|-0.601|-0.066|-0.039|A|6|0
stairs|6|2023-02-01 13:28:44.239|TAG|-0.695|-0.132|0.023|A|6|0
stairs|6|2023-02-01 13:28:44.248|TAG|-0.73|-0.183|0.058|A|6|0
stairs|6|2023-02-01 13:28:44.255|TAG|-0.82|-0.187|0.089|A|6|0
stairs|6|2023-02-01 13:28:44.263|TAG|-0.953|-0.062|0.117|A|6|0
stairs|6|2023-02-01 13:28:44.270|TAG|-1.019|-0.019|0.085|A|6|0
stairs|6|2023-02-01 13:28:44.278|TAG|-1.121|0.062|0.042|A|6|0
stairs|6|2023-02-01 13:28:44.286|TAG|-1.218|0.113|0.011|A|6|0
stairs|6|2023-02-01 13:28:44.294|TAG|-1.222|0.156|-0.039|A|6|0
stairs|6|2023-02-01 13:28:44.302|TAG|-1.285|0.199|-0.074|A|6|0
stairs|6|2023-02-01 13:28:44.310|TAG|-1.3|0.222|-0.136|A|6|0
stairs|6|2023-02-01 13:28:44.319|TAG|-1.296|0.238|-0.152|A|6|0
stairs|6|2023-02-01 13:28:44.325|TAG|-1.277|0.265|-0.148|A|6|0
stairs|6|2023-02-01 13:28:44.333|TAG|-1.238|0.269|-0.128|A|6|0
stairs|6|2023-02-01 13:28:44.341|TAG|-1.128|0.261|-0.121|A|6|0
stairs|6|2023-02-01 13:28:44.349|TAG|-1.082|0.199|-0.328|A|6|0
stairs|6|2023-02-01 13:28:44.357|TAG|-0.984|0.222|-0.296|A|6|0
stairs|6|2023-02-01 13:28:44.364|TAG|-0.886|0.183|-0.296|A|6|0
stairs|6|2023-02-01 13:28:44.372|TAG|-0.82|0.07|-0.218|A|6|0
stairs|6|2023-02-01 13:28:44.380|TAG|-0.75|-0.003|-0.16|A|6|0
stairs|6|2023-02-01 13:28:44.388|TAG|-0.667|0.003|-0.179|A|6|0
stairs|6|2023-02-01 13:28:44.396|TAG|-0.535|-0.003|-0.292|A|6|0
stairs|6|2023-02-01 13:28:44.403|TAG|-0.433|-0.05|-0.351|A|6|0
stairs|6|2023-02-01 13:28:44.411|TAG|-0.292|-0.121|-0.402|A|6|0
stairs|6|2023-02-01 13:28:44.419|TAG|-0.144|-0.167|-0.437|A|6|0
stairs|6|2023-02-01 13:28:44.427|TAG|-0.035|-0.195|-0.421|A|6|0
stairs|6|2023-02-01 13:28:44.435|TAG|0.019|-0.246|-0.378|A|6|0
stairs|6|2023-02-01 13:28:44.442|TAG|0.058|-0.335|-0.347|A|6|0
stairs|6|2023-02-01 13:28:44.451|TAG|-0.179|-0.351|-0.449|A|6|0
stairs|6|2023-02-01 13:28:44.458|TAG|-0.304|-0.406|-0.519|A|6|0
stairs|6|2023-02-01 13:28:44.466|TAG|-0.457|-0.566|-0.734|A|6|0
stairs|6|2023-02-01 13:28:44.474|TAG|-0.828|-0.558|-0.542|A|6|0
stairs|6|2023-02-01 13:28:44.482|TAG|-1.21|-0.242|0.527|A|6|0
stairs|6|2023-02-01 13:28:44.489|TAG|-2.21|0.214|0.964|A|6|0
stairs|6|2023-02-01 13:28:44.497|TAG|-2.89|0.515|1.183|A|6|0
stairs|6|2023-02-01 13:28:44.505|TAG|-3.039|0.691|0.66|A|6|0
stairs|6|2023-02-01 13:28:44.513|TAG|-2.609|0.472|0.382|A|6|0
stairs|6|2023-02-01 13:28:44.521|TAG|-2.351|0.125|0.085|A|6|0
stairs|6|2023-02-01 13:28:44.528|TAG|-1.734|-0.074|0.015|A|6|0
stairs|6|2023-02-01 13:28:44.536|TAG|-1.457|-0.074|-0.07|A|6|0
stairs|6|2023-02-01 13:28:44.544|TAG|-1.191|-0.05|-0.074|A|6|0
stairs|6|2023-02-01 13:28:44.552|TAG|-1|-0.015|-0.16|A|6|0
stairs|6|2023-02-01 13:28:44.560|TAG|-0.957|0.05|-0.23|A|6|0
stairs|6|2023-02-01 13:28:44.568|TAG|-0.847|0.042|-0.16|A|6|0
stairs|6|2023-02-01 13:28:44.575|TAG|-0.843|0.093|-0.128|A|6|0
stairs|6|2023-02-01 13:28:44.583|TAG|-0.816|0.097|-0.05|A|6|0
stairs|6|2023-02-01 13:28:44.592|TAG|-0.89|0.136|0.031|A|6|0
stairs|6|2023-02-01 13:28:44.599|TAG|-0.929|0.132|0.054|A|6|0
stairs|6|2023-02-01 13:28:44.607|TAG|-1.003|0.132|0.121|A|6|0
stairs|6|2023-02-01 13:28:44.614|TAG|-1.152|0.171|0.164|A|6|0
stairs|6|2023-02-01 13:28:44.622|TAG|-1.269|0.187|0.281|A|6|0
stairs|6|2023-02-01 13:28:44.630|TAG|-1.265|0.136|0.371|A|6|0
stairs|6|2023-02-01 13:28:44.638|TAG|-1.242|0.039|0.351|A|6|0
stairs|6|2023-02-01 13:28:44.645|TAG|-1.125|-0.031|0.265|A|6|0
stairs|6|2023-02-01 13:28:44.654|TAG|-0.996|-0.125|0.195|A|6|0
stairs|6|2023-02-01 13:28:44.661|TAG|-0.847|-0.199|0.093|A|6|0
stairs|6|2023-02-01 13:28:44.669|TAG|-0.71|-0.246|-0.011|A|6|0
stairs|6|2023-02-01 13:28:44.677|TAG|-0.585|-0.277|-0.082|A|6|0
stairs|6|2023-02-01 13:28:44.685|TAG|-0.433|-0.3|-0.269|A|6|0
stairs|6|2023-02-01 13:28:44.693|TAG|-0.32|-0.324|-0.339|A|6|0
stairs|6|2023-02-01 13:28:44.700|TAG|-0.21|-0.332|-0.39|A|6|0
stairs|6|2023-02-01 13:28:44.708|TAG|-0.105|-0.339|-0.429|A|6|0
stairs|6|2023-02-01 13:28:44.716|TAG|-0.015|-0.273|-0.437|A|6|0
stairs|6|2023-02-01 13:28:44.724|TAG|0.007|-0.257|-0.484|A|6|0
stairs|6|2023-02-01 13:28:44.732|TAG|-0.031|-0.199|-0.476|A|6|0
stairs|6|2023-02-01 13:28:44.739|TAG|-0.046|-0.167|-0.507|A|6|0
stairs|6|2023-02-01 13:28:44.747|TAG|-0.164|-0.203|-0.527|A|6|0
stairs|6|2023-02-01 13:28:44.755|TAG|-0.414|-0.406|-0.648|A|6|0
stairs|6|2023-02-01 13:28:44.763|TAG|-0.656|-0.773|-0.996|A|6|0
stairs|6|2023-02-01 13:28:44.771|TAG|-0.726|-0.976|-1.191|A|6|0
stairs|6|2023-02-01 13:28:44.779|TAG|-0.691|-0.32|-0.824|A|6|0
stairs|6|2023-02-01 13:28:44.787|TAG|-1.238|0.082|0.894|A|6|0
stairs|6|2023-02-01 13:28:44.794|TAG|-2.828|0.25|1.085|A|6|0
stairs|6|2023-02-01 13:28:44.802|TAG|-3.089|0.664|0.71|A|6|0
stairs|6|2023-02-01 13:28:44.810|TAG|-2.828|0.441|0.386|A|6|0
stairs|6|2023-02-01 13:28:44.817|TAG|-2.617|0.332|0.21|A|6|0
stairs|6|2023-02-01 13:28:44.825|TAG|-2.011|0.332|-0.136|A|6|0
stairs|6|2023-02-01 13:28:44.833|TAG|-1.64|0.496|-0.019|A|6|0
stairs|6|2023-02-01 13:28:44.841|TAG|-1.425|0.503|0.078|A|6|0
stairs|6|2023-02-01 13:28:44.849|TAG|-1.144|0.519|-0.195|A|6|0
stairs|6|2023-02-01 13:28:44.857|TAG|-0.945|0.445|-0.363|A|6|0
stairs|6|2023-02-01 13:28:44.864|TAG|-0.933|0.355|-0.269|A|6|0
stairs|6|2023-02-01 13:28:44.872|TAG|-0.863|0.207|-0.183|A|6|0
stairs|6|2023-02-01 13:28:44.880|TAG|-0.902|0.078|-0.113|A|6|0
stairs|6|2023-02-01 13:28:44.888|TAG|-0.878|0.011|-0.058|A|6|0
stairs|6|2023-02-01 13:28:44.896|TAG|-0.882|-0.035|-0.027|A|6|0
stairs|6|2023-02-01 13:28:44.904|TAG|-0.832|-0.058|-0.031|A|6|0
stairs|6|2023-02-01 13:28:44.911|TAG|-0.89|-0.015|0.011|A|6|0
stairs|6|2023-02-01 13:28:44.919|TAG|-1.035|0.019|0.207|A|6|0
stairs|6|2023-02-01 13:28:44.927|TAG|-1.031|-0.015|0.21|A|6|0
stairs|6|2023-02-01 13:28:44.935|TAG|-1.062|-0.042|0.136|A|6|0
stairs|6|2023-02-01 13:28:44.942|TAG|-1.039|-0.058|0.035|A|6|0
stairs|6|2023-02-01 13:28:44.950|TAG|-0.996|-0.046|-0.105|A|6|0
stairs|6|2023-02-01 13:28:44.958|TAG|-0.882|-0.062|-0.179|A|6|0
stairs|6|2023-02-01 13:28:44.966|TAG|-0.746|-0.121|-0.246|A|6|0
stairs|6|2023-02-01 13:28:44.974|TAG|-0.625|-0.062|-0.277|A|6|0
stairs|6|2023-02-01 13:28:44.982|TAG|-0.531|-0.05|-0.257|A|6|0
stairs|6|2023-02-01 13:28:44.989|TAG|-0.441|-0.074|-0.242|A|6|0
stairs|6|2023-02-01 13:28:44.997|TAG|-0.453|-0.121|-0.183|A|6|0
stairs|6|2023-02-01 13:28:45.005|TAG|-0.429|-0.125|-0.207|A|6|0
stairs|6|2023-02-01 13:28:45.013|TAG|-0.332|-0.152|-0.207|A|6|0
stairs|6|2023-02-01 13:28:45.021|TAG|-0.218|-0.144|-0.269|A|6|0
stairs|6|2023-02-01 13:28:45.028|TAG|-0.183|-0.164|-0.253|A|6|0
stairs|6|2023-02-01 13:28:45.036|TAG|-0.128|-0.191|-0.246|A|6|0
stairs|6|2023-02-01 13:28:45.044|TAG|-0.105|-0.218|-0.308|A|6|0
stairs|6|2023-02-01 13:28:45.052|TAG|-0.222|-0.242|-0.363|A|6|0
stairs|6|2023-02-01 13:28:45.060|TAG|-0.429|-0.234|-0.433|A|6|0
stairs|6|2023-02-01 13:28:45.067|TAG|-0.476|-0.082|-0.453|A|6|0
stairs|6|2023-02-01 13:28:45.075|TAG|-0.769|-0.14|-0.433|A|6|0
stairs|6|2023-02-01 13:28:45.083|TAG|-1.406|0.058|0.015|A|6|0
stairs|6|2023-02-01 13:28:45.091|TAG|-2.085|0.492|0.57|A|6|0
stairs|6|2023-02-01 13:28:45.099|TAG|-2.375|0.621|0.531|A|6|0
stairs|6|2023-02-01 13:28:45.107|TAG|-2.429|0.433|0.339|A|6|0
stairs|6|2023-02-01 13:28:45.114|TAG|-2.418|0.171|0.195|A|6|0
stairs|6|2023-02-01 13:28:45.123|TAG|-2.3|0.062|0.16|A|6|0
stairs|6|2023-02-01 13:28:45.130|TAG|-2.109|0.031|0.292|A|6|0
stairs|6|2023-02-01 13:28:45.138|TAG|-1.953|-0.023|0.332|A|6|0
stairs|6|2023-02-01 13:28:45.146|TAG|-1.441|-0.328|0.14|A|6|0
stairs|6|2023-02-01 13:28:45.153|TAG|-1.402|-0.183|0.062|A|6|0
stairs|6|2023-02-01 13:28:45.161|TAG|-1.46|-0.136|0.054|A|6|0
stairs|6|2023-02-01 13:28:45.169|TAG|-1.308|-0.152|0.042|A|6|0
stairs|6|2023-02-01 13:28:45.177|TAG|-1.226|-0.07|0.066|A|6|0
stairs|6|2023-02-01 13:28:45.185|TAG|-1.167|-0.027|0.187|A|6|0
stairs|6|2023-02-01 13:28:45.193|TAG|-1.175|0.019|0.16|A|6|0
stairs|6|2023-02-01 13:28:45.200|TAG|-1.144|0.054|0.187|A|6|0
stairs|6|2023-02-01 13:28:45.208|TAG|-1.062|0.113|0.171|A|6|0
stairs|6|2023-02-01 13:28:45.216|TAG|-0.972|0.097|0.136|A|6|0
stairs|6|2023-02-01 13:28:45.224|TAG|-0.832|0.097|0.035|A|6|0
stairs|6|2023-02-01 13:28:45.231|TAG|-0.636|0.058|-0.003|A|6|0
stairs|6|2023-02-01 13:28:45.239|TAG|-0.48|-0.015|-0.035|A|6|0
stairs|6|2023-02-01 13:28:45.247|TAG|-0.39|-0.062|-0.097|A|6|0
stairs|6|2023-02-01 13:28:45.255|TAG|-0.265|-0.121|-0.199|A|6|0
stairs|6|2023-02-01 13:28:45.263|TAG|-0.07|-0.191|-0.32|A|6|0
stairs|6|2023-02-01 13:28:45.271|TAG|0.023|-0.207|-0.421|A|6|0
stairs|6|2023-02-01 13:28:45.278|TAG|0.097|-0.246|-0.507|A|6|0
stairs|6|2023-02-01 13:28:45.286|TAG|0.167|-0.23|-0.531|A|6|0
stairs|6|2023-02-01 13:28:45.294|TAG|0.203|-0.246|-0.601|A|6|0
stairs|6|2023-02-01 13:28:45.302|TAG|0.175|-0.207|-0.683|A|6|0
stairs|6|2023-02-01 13:28:45.310|TAG|0.121|-0.25|-0.742|A|6|0
stairs|6|2023-02-01 13:28:45.317|TAG|-0.003|-0.273|-0.734|A|6|0
stairs|6|2023-02-01 13:28:45.327|TAG|-0.324|-0.238|-0.546|A|6|0
stairs|6|2023-02-01 13:28:45.333|TAG|-0.695|-0.328|-0.16|A|6|0
stairs|6|2023-02-01 13:28:45.341|TAG|-1.027|-0.539|-0.355|A|6|0
stairs|6|2023-02-01 13:28:45.349|TAG|-1.347|-0.601|-0.191|A|6|0
stairs|6|2023-02-01 13:28:45.357|TAG|-1.625|-0.277|0.187|A|6|0
stairs|6|2023-02-01 13:28:45.364|TAG|-2.277|-0.019|0.625|A|6|0
stairs|6|2023-02-01 13:28:45.372|TAG|-3.339|0.332|0.996|A|6|0
stairs|6|2023-02-01 13:28:45.380|TAG|-3.117|0.507|0.48|A|6|0
stairs|6|2023-02-01 13:28:45.388|TAG|-2.511|0.41|0.078|A|6|0
