SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|1|2023-02-01 11:31:12.337|TAG|-0.871|-0.132|-0.41|A|6|0
stairs|1|2023-02-01 11:31:12.348|TAG|-0.863|-0.121|-0.417|A|6|0
stairs|1|2023-02-01 11:31:12.353|TAG|-0.855|-0.105|-0.464|A|6|0
stairs|1|2023-02-01 11:31:12.361|TAG|-0.855|-0.093|-0.472|A|6|0
stairs|1|2023-02-01 11:31:12.369|TAG|-0.835|-0.085|-0.488|A|6|0
stairs|1|2023-02-01 11:31:12.376|TAG|-0.824|-0.066|-0.515|A|6|0
stairs|1|2023-02-01 11:31:12.384|TAG|-0.82|-0.078|-0.496|A|6|0
stairs|1|2023-02-01 11:31:12.392|TAG|-0.835|-0.05|-0.5|A|6|0
stairs|1|2023-02-01 11:31:12.400|TAG|-0.808|-0.027|-0.484|A|6|0
stairs|1|2023-02-01 11:31:12.408|TAG|-0.812|-0.023|-0.48|A|6|0
stairs|1|2023-02-01 11:31:12.415|TAG|-0.835|-0.011|-0.496|A|6|0
stairs|1|2023-02-01 11:31:12.423|TAG|-0.859|-0.007|-0.488|A|6|0
stairs|1|2023-02-01 11:31:12.431|TAG|-0.894|0.011|-0.488|A|6|0
stairs|1|2023-02-01 11:31:12.439|TAG|-0.953|-0.031|-0.457|A|6|0
stairs|1|2023-02-01 11:31:12.447|TAG|-0.988|-0.07|-0.429|A|6|0
stairs|1|2023-02-01 11:31:12.454|TAG|-1.003|-0.093|-0.433|A|6|0
stairs|1|2023-02-01 11:31:12.464|TAG|-1.007|-0.109|-0.441|A|6|0
stairs|1|2023-02-01 11:31:12.470|TAG|-1.015|-0.148|-0.421|A|6|0
stairs|1|2023-02-01 11:31:12.478|TAG|-1.023|-0.187|-0.417|A|6|0
stairs|1|2023-02-01 11:31:12.486|TAG|-1.027|-0.203|-0.39|A|6|0
stairs|1|2023-02-01 11:31:12.494|TAG|-1.019|-0.207|-0.386|A|6|0
stairs|1|2023-02-01 11:31:12.501|TAG|-1.011|-0.222|-0.347|A|6|0
stairs|1|2023-02-01 11:31:12.509|TAG|-1.003|-0.226|-0.308|A|6|0
stairs|1|2023-02-01 11:31:12.517|TAG|-0.984|-0.21|-0.296|A|6|0
stairs|1|2023-02-01 11:31:12.525|TAG|-0.949|-0.203|-0.308|A|6|0
stairs|1|2023-02-01 11:31:12.533|TAG|-0.945|-0.214|-0.277|A|6|0
stairs|1|2023-02-01 11:31:12.541|TAG|-0.894|-0.207|-0.285|A|6|0
stairs|1|2023-02-01 11:31:12.548|TAG|-0.882|-0.183|-0.289|A|6|0
stairs|1|2023-02-01 11:31:12.556|TAG|-0.843|-0.179|-0.316|A|6|0
stairs|1|2023-02-01 11:31:12.564|TAG|-0.839|-0.175|-0.328|A|6|0
stairs|1|2023-02-01 11:31:12.572|TAG|-0.82|-0.183|-0.351|A|6|0
stairs|1|2023-02-01 11:31:12.580|TAG|-0.808|-0.164|-0.347|A|6|0
stairs|1|2023-02-01 11:31:12.588|TAG|-0.808|-0.132|-0.359|A|6|0
stairs|1|2023-02-01 11:31:12.595|TAG|-0.832|-0.093|-0.363|A|6|0
stairs|1|2023-02-01 11:31:12.603|TAG|-0.832|-0.093|-0.367|A|6|0
stairs|1|2023-02-01 11:31:12.611|TAG|-0.921|-0.07|-0.355|A|6|0
stairs|1|2023-02-01 11:31:12.619|TAG|-0.91|-0.046|-0.335|A|6|0
stairs|1|2023-02-01 11:31:12.626|TAG|-0.925|-0.027|-0.339|A|6|0
stairs|1|2023-02-01 11:31:12.634|TAG|-0.949|-0.031|-0.343|A|6|0
stairs|1|2023-02-01 11:31:12.642|TAG|-0.953|-0.019|-0.347|A|6|0
stairs|1|2023-02-01 11:31:12.650|TAG|-0.949|-0.003|-0.343|A|6|0
stairs|1|2023-02-01 11:31:12.658|TAG|-0.941|-0.015|-0.367|A|6|0
stairs|1|2023-02-01 11:31:12.666|TAG|-0.937|-0.011|-0.367|A|6|0
stairs|1|2023-02-01 11:31:12.673|TAG|-0.941|-0.019|-0.355|A|6|0
stairs|1|2023-02-01 11:31:12.681|TAG|-0.929|-0.027|-0.355|A|6|0
stairs|1|2023-02-01 11:31:12.689|TAG|-0.921|-0.05|-0.359|A|6|0
stairs|1|2023-02-01 11:31:12.697|TAG|-0.894|-0.07|-0.351|A|6|0
stairs|1|2023-02-01 11:31:12.704|TAG|-0.89|-0.07|-0.347|A|6|0
stairs|1|2023-02-01 11:31:12.712|TAG|-0.902|-0.07|-0.351|A|6|0
stairs|1|2023-02-01 11:31:12.720|TAG|-0.91|-0.089|-0.359|A|6|0
stairs|1|2023-02-01 11:31:12.728|TAG|-0.953|-0.085|-0.386|A|6|0
stairs|1|2023-02-01 11:31:12.736|TAG|-0.972|-0.101|-0.386|A|6|0
stairs|1|2023-02-01 11:31:12.744|TAG|-0.98|-0.101|-0.406|A|6|0
stairs|1|2023-02-01 11:31:12.751|TAG|-0.992|-0.093|-0.402|A|6|0
stairs|1|2023-02-01 11:31:12.759|TAG|-1.011|-0.082|-0.425|A|6|0
stairs|1|2023-02-01 11:31:12.767|TAG|-1.042|-0.078|-0.441|A|6|0
stairs|1|2023-02-01 11:31:12.775|TAG|-1.046|-0.078|-0.464|A|6|0
stairs|1|2023-02-01 11:31:12.783|TAG|-1.066|-0.074|-0.472|A|6|0
stairs|1|2023-02-01 11:31:12.790|TAG|-1.082|-0.085|-0.48|A|6|0
stairs|1|2023-02-01 11:31:12.799|TAG|-1.113|-0.136|-0.445|A|6|0
stairs|1|2023-02-01 11:31:12.806|TAG|-1.058|-0.109|-0.441|A|6|0
stairs|1|2023-02-01 11:31:12.814|TAG|-1.042|-0.101|-0.457|A|6|0
stairs|1|2023-02-01 11:31:12.822|TAG|-1.039|-0.085|-0.519|A|6|0
stairs|1|2023-02-01 11:31:12.829|TAG|-1.003|-0.105|-0.656|A|6|0
stairs|1|2023-02-01 11:31:12.837|TAG|-0.972|-0.148|-0.718|A|6|0
stairs|1|2023-02-01 11:31:12.845|TAG|-0.894|-0.16|-0.832|A|6|0
stairs|1|2023-02-01 11:31:12.853|TAG|-0.855|-0.167|-0.859|A|6|0
stairs|1|2023-02-01 11:31:12.861|TAG|-0.777|-0.191|-0.902|A|6|0
stairs|1|2023-02-01 11:31:12.868|TAG|-0.75|-0.238|-0.902|A|6|0
stairs|1|2023-02-01 11:31:12.876|TAG|-0.746|-0.257|-0.886|A|6|0
stairs|1|2023-02-01 11:31:12.884|TAG|-0.738|-0.257|-0.742|A|6|0
stairs|1|2023-02-01 11:31:12.892|TAG|-0.746|-0.222|-0.648|A|6|0
stairs|1|2023-02-01 11:31:12.900|TAG|-0.73|-0.191|-0.539|A|6|0
stairs|1|2023-02-01 11:31:12.908|TAG|-0.699|-0.152|-0.464|A|6|0
stairs|1|2023-02-01 11:31:12.916|TAG|-0.691|-0.148|-0.41|A|6|0
stairs|1|2023-02-01 11:31:12.923|TAG|-0.695|-0.167|-0.371|A|6|0
stairs|1|2023-02-01 11:31:12.932|TAG|-0.703|-0.218|-0.398|A|6|0
stairs|1|2023-02-01 11:31:12.939|TAG|-0.699|-0.195|-0.437|A|6|0
stairs|1|2023-02-01 11:31:12.947|TAG|-0.722|-0.175|-0.48|A|6|0
stairs|1|2023-02-01 11:31:12.955|TAG|-0.765|-0.152|-0.519|A|6|0
stairs|1|2023-02-01 11:31:12.962|TAG|-0.843|-0.113|-0.453|A|6|0
stairs|1|2023-02-01 11:31:12.970|TAG|-1.007|-0.039|-0.492|A|6|0
stairs|1|2023-02-01 11:31:12.978|TAG|-1.167|-0.042|-0.441|A|6|0
stairs|1|2023-02-01 11:31:12.986|TAG|-1.292|-0.05|-0.406|A|6|0
stairs|1|2023-02-01 11:31:12.993|TAG|-1.347|-0.097|-0.39|A|6|0
stairs|1|2023-02-01 11:31:13.002|TAG|-1.363|-0.136|-0.449|A|6|0
stairs|1|2023-02-01 11:31:13.009|TAG|-1.25|-0.109|-0.488|A|6|0
stairs|1|2023-02-01 11:31:13.017|TAG|-1.074|-0.085|-0.5|A|6|0
stairs|1|2023-02-01 11:31:13.025|TAG|-0.89|-0.085|-0.472|A|6|0
stairs|1|2023-02-01 11:31:13.033|TAG|-0.777|-0.046|-0.464|A|6|0
stairs|1|2023-02-01 11:31:13.040|TAG|-0.683|-0.058|-0.433|A|6|0
stairs|1|2023-02-01 11:31:13.048|TAG|-0.621|-0.023|-0.402|A|6|0
stairs|1|2023-02-01 11:31:13.056|TAG|-0.558|-0.015|-0.335|A|6|0
stairs|1|2023-02-01 11:31:13.064|TAG|-0.492|-0.023|-0.332|A|6|0
stairs|1|2023-02-01 11:31:13.071|TAG|-0.457|-0.046|-0.347|A|6|0
stairs|1|2023-02-01 11:31:13.079|TAG|-0.421|-0.062|-0.3|A|6|0
stairs|1|2023-02-01 11:31:13.087|TAG|-0.417|-0.015|-0.273|A|6|0
stairs|1|2023-02-01 11:31:13.095|TAG|-0.417|-0.023|-0.226|A|6|0
stairs|1|2023-02-01 11:31:13.103|TAG|-0.449|-0.062|-0.195|A|6|0
stairs|1|2023-02-01 11:31:13.111|TAG|-0.453|-0.074|-0.191|A|6|0
stairs|1|2023-02-01 11:31:13.118|TAG|-0.492|-0.085|-0.171|A|6|0
stairs|1|2023-02-01 11:31:13.126|TAG|-0.515|-0.085|-0.171|A|6|0
stairs|1|2023-02-01 11:31:13.135|TAG|-0.55|-0.085|-0.175|A|6|0
stairs|1|2023-02-01 11:31:13.142|TAG|-0.574|-0.109|-0.187|A|6|0
stairs|1|2023-02-01 11:31:13.150|TAG|-0.601|-0.105|-0.183|A|6|0
stairs|1|2023-02-01 11:31:13.158|TAG|-0.613|-0.125|-0.199|A|6|0
stairs|1|2023-02-01 11:31:13.166|TAG|-0.64|-0.121|-0.207|A|6|0
stairs|1|2023-02-01 11:31:13.173|TAG|-0.648|-0.136|-0.207|A|6|0
stairs|1|2023-02-01 11:31:13.181|TAG|-0.691|-0.14|-0.222|A|6|0
stairs|1|2023-02-01 11:31:13.189|TAG|-0.714|-0.136|-0.218|A|6|0
stairs|1|2023-02-01 11:31:13.197|TAG|-0.742|-0.136|-0.226|A|6|0
stairs|1|2023-02-01 11:31:13.204|TAG|-0.769|-0.14|-0.23|A|6|0
stairs|1|2023-02-01 11:31:13.212|TAG|-0.8|-0.14|-0.246|A|6|0
stairs|1|2023-02-01 11:31:13.220|TAG|-0.871|-0.152|-0.238|A|6|0
stairs|1|2023-02-01 11:31:13.228|TAG|-0.937|-0.183|-0.269|A|6|0
stairs|1|2023-02-01 11:31:13.236|TAG|-0.972|-0.195|-0.238|A|6|0
stairs|1|2023-02-01 11:31:13.243|TAG|-1.031|-0.183|-0.265|A|6|0
stairs|1|2023-02-01 11:31:13.251|TAG|-1.062|-0.183|-0.253|A|6|0
stairs|1|2023-02-01 11:31:13.259|TAG|-1.128|-0.21|-0.312|A|6|0
stairs|1|2023-02-01 11:31:13.268|TAG|-1.136|-0.175|-0.375|A|6|0
stairs|1|2023-02-01 11:31:13.275|TAG|-1.117|-0.214|-0.433|A|6|0
stairs|1|2023-02-01 11:31:13.283|TAG|-1.082|-0.308|-0.417|A|6|0
stairs|1|2023-02-01 11:31:13.290|TAG|-1.019|-0.382|-0.488|A|6|0
stairs|1|2023-02-01 11:31:13.298|TAG|-0.941|-0.335|-0.515|A|6|0
stairs|1|2023-02-01 11:31:13.306|TAG|-0.843|-0.351|-0.472|A|6|0
stairs|1|2023-02-01 11:31:13.314|TAG|-0.714|-0.3|-0.406|A|6|0
stairs|1|2023-02-01 11:31:13.321|TAG|-0.664|-0.238|-0.347|A|6|0
stairs|1|2023-02-01 11:31:13.329|TAG|-0.558|-0.164|-0.3|A|6|0
stairs|1|2023-02-01 11:31:13.338|TAG|-0.48|-0.093|-0.265|A|6|0
stairs|1|2023-02-01 11:31:13.345|TAG|-0.402|-0.078|-0.3|A|6|0
stairs|1|2023-02-01 11:31:13.353|TAG|-0.296|-0.058|-0.296|A|6|0
stairs|1|2023-02-01 11:31:13.361|TAG|-0.226|-0.062|-0.363|A|6|0
stairs|1|2023-02-01 11:31:13.369|TAG|-0.183|-0.105|-0.48|A|6|0
stairs|1|2023-02-01 11:31:13.376|TAG|-0.082|-0.031|-0.527|A|6|0
stairs|1|2023-02-01 11:31:13.384|TAG|-0.042|0.007|-0.644|A|6|0
stairs|1|2023-02-01 11:31:13.392|TAG|-0.082|0.042|-0.832|A|6|0
stairs|1|2023-02-01 11:31:13.400|TAG|-0.113|0.031|-0.976|A|6|0
stairs|1|2023-02-01 11:31:13.408|TAG|-0.164|-0.066|-1.035|A|6|0
stairs|1|2023-02-01 11:31:13.415|TAG|-0.296|-0.207|-1.148|A|6|0
stairs|1|2023-02-01 11:31:13.423|TAG|-0.562|-0.308|-1.128|A|6|0
stairs|1|2023-02-01 11:31:13.431|TAG|-1.332|-0.468|-1.109|A|6|0
stairs|1|2023-02-01 11:31:13.439|TAG|-1.996|-0.957|-0.632|A|6|0
stairs|1|2023-02-01 11:31:13.447|TAG|-2.519|-0.671|-0.246|A|6|0
stairs|1|2023-02-01 11:31:13.454|TAG|-2.984|0.011|-0.46|A|6|0
stairs|1|2023-02-01 11:31:13.462|TAG|-3.398|0.316|-0.636|A|6|0
stairs|1|2023-02-01 11:31:13.471|TAG|-2.918|0.32|-0.777|A|6|0
stairs|1|2023-02-01 11:31:13.478|TAG|-2.281|0.14|-0.976|A|6|0
stairs|1|2023-02-01 11:31:13.486|TAG|-1.75|0|-0.96|A|6|0
stairs|1|2023-02-01 11:31:13.493|TAG|-1.234|-0.125|-0.785|A|6|0
stairs|1|2023-02-01 11:31:13.501|TAG|-0.996|-0.035|-0.765|A|6|0
stairs|1|2023-02-01 11:31:13.509|TAG|-0.835|-0.074|-0.738|A|6|0
stairs|1|2023-02-01 11:31:13.517|TAG|-0.656|-0.148|-0.554|A|6|0
stairs|1|2023-02-01 11:31:13.525|TAG|-0.621|-0.179|-0.55|A|6|0
stairs|1|2023-02-01 11:31:13.533|TAG|-0.531|-0.132|-0.425|A|6|0
stairs|1|2023-02-01 11:31:13.540|TAG|-0.515|-0.074|-0.328|A|6|0
stairs|1|2023-02-01 11:31:13.548|TAG|-0.519|-0.214|-0.328|A|6|0
stairs|1|2023-02-01 11:31:13.556|TAG|-0.523|-0.296|-0.343|A|6|0
stairs|1|2023-02-01 11:31:13.564|TAG|-0.527|-0.222|-0.324|A|6|0
stairs|1|2023-02-01 11:31:13.571|TAG|-0.535|-0.164|-0.3|A|6|0
stairs|1|2023-02-01 11:31:13.579|TAG|-0.57|-0.14|-0.253|A|6|0
stairs|1|2023-02-01 11:31:13.587|TAG|-0.605|-0.156|-0.167|A|6|0
stairs|1|2023-02-01 11:31:13.595|TAG|-0.593|-0.156|-0.085|A|6|0
stairs|1|2023-02-01 11:31:13.603|TAG|-0.554|-0.152|-0.046|A|6|0
stairs|1|2023-02-01 11:31:13.611|TAG|-0.453|-0.074|-0.035|A|6|0
stairs|1|2023-02-01 11:31:13.618|TAG|-0.367|-0.042|-0.05|A|6|0
stairs|1|2023-02-01 11:31:13.626|TAG|-0.257|0|-0.105|A|6|0
stairs|1|2023-02-01 11:31:13.634|TAG|-0.152|0.007|-0.097|A|6|0
stairs|1|2023-02-01 11:31:13.642|TAG|-0.121|-0.007|-0.105|A|6|0
stairs|1|2023-02-01 11:31:13.650|TAG|-0.089|-0.019|-0.074|A|6|0
stairs|1|2023-02-01 11:31:13.657|TAG|-0.093|-0.023|-0.019|A|6|0
stairs|1|2023-02-01 11:31:13.665|TAG|-0.128|-0.05|-0.015|A|6|0
stairs|1|2023-02-01 11:31:13.674|TAG|-0.117|-0.019|-0.039|A|6|0
stairs|1|2023-02-01 11:31:13.681|TAG|-0.082|-0.07|-0.054|A|6|0
stairs|1|2023-02-01 11:31:13.689|TAG|-0.042|-0.128|-0.097|A|6|0
stairs|1|2023-02-01 11:31:13.697|TAG|-0.054|-0.261|-0.187|A|6|0
stairs|1|2023-02-01 11:31:13.704|TAG|-0.128|-0.351|-0.281|A|6|0
stairs|1|2023-02-01 11:31:13.712|TAG|-0.175|-0.402|-0.406|A|6|0
stairs|1|2023-02-01 11:31:13.720|TAG|-0.25|-0.394|-0.531|A|6|0
stairs|1|2023-02-01 11:31:13.728|TAG|-0.468|-0.246|-0.66|A|6|0
stairs|1|2023-02-01 11:31:13.736|TAG|-0.804|0.074|-0.425|A|6|0
stairs|1|2023-02-01 11:31:13.743|TAG|-1.101|0.265|-0.57|A|6|0
stairs|1|2023-02-01 11:31:13.751|TAG|-1.296|0.441|-0.402|A|6|0
stairs|1|2023-02-01 11:31:13.759|TAG|-1.687|0.488|-0.152|A|6|0
stairs|1|2023-02-01 11:31:13.767|TAG|-1.882|0.23|-0.41|A|6|0
stairs|1|2023-02-01 11:31:13.775|TAG|-1.953|-0.054|-0.445|A|6|0
stairs|1|2023-02-01 11:31:13.783|TAG|-2.257|-0.496|-0.652|A|6|0
stairs|1|2023-02-01 11:31:13.791|TAG|-2.433|-0.671|-1.078|A|6|0
stairs|1|2023-02-01 11:31:13.798|TAG|-2.285|-0.566|-1.066|A|6|0
stairs|1|2023-02-01 11:31:13.807|TAG|-2.46|-0.539|-0.933|A|6|0
stairs|1|2023-02-01 11:31:13.814|TAG|-2.3|-0.554|-0.726|A|6|0
stairs|1|2023-02-01 11:31:13.822|TAG|-1.941|-0.691|0.281|A|6|0
stairs|1|2023-02-01 11:31:13.829|TAG|-1.523|-0.421|-0.117|A|6|0
stairs|1|2023-02-01 11:31:13.837|TAG|-1.308|-0.312|-0.062|A|6|0
stairs|1|2023-02-01 11:31:13.845|TAG|-0.992|-0.363|-0.207|A|6|0
stairs|1|2023-02-01 11:31:13.854|TAG|-0.773|-0.343|-0.285|A|6|0
stairs|1|2023-02-01 11:31:13.861|TAG|-0.644|-0.234|-0.16|A|6|0
stairs|1|2023-02-01 11:31:13.868|TAG|-0.539|-0.085|-0.121|A|6|0
stairs|1|2023-02-01 11:31:13.876|TAG|-0.375|0.023|-0.156|A|6|0
stairs|1|2023-02-01 11:31:13.884|TAG|-0.292|0.14|-0.199|A|6|0
stairs|1|2023-02-01 11:31:13.892|TAG|-0.175|0.152|-0.273|A|6|0
stairs|1|2023-02-01 11:31:13.900|TAG|-0.027|0.222|-0.292|A|6|0
stairs|1|2023-02-01 11:31:13.907|TAG|0.023|0.242|-0.542|A|6|0
stairs|1|2023-02-01 11:31:13.915|TAG|0.007|0.128|-0.593|A|6|0
stairs|1|2023-02-01 11:31:13.923|TAG|0.074|0.117|-0.632|A|6|0
stairs|1|2023-02-01 11:31:13.931|TAG|0.085|0.164|-0.726|A|6|0
stairs|1|2023-02-01 11:31:13.940|TAG|0.07|0.136|-0.855|A|6|0
stairs|1|2023-02-01 11:31:13.946|TAG|0.015|0.011|-0.98|A|6|0
stairs|1|2023-02-01 11:31:13.954|TAG|-0.035|-0.125|-1.066|A|6|0
stairs|1|2023-02-01 11:31:13.962|TAG|-0.171|-0.328|-1.23|A|6|0
stairs|1|2023-02-01 11:31:13.970|TAG|-0.472|-0.437|-1.328|A|6|0
stairs|1|2023-02-01 11:31:13.978|TAG|-1.058|-0.453|-1.453|A|6|0
stairs|1|2023-02-01 11:31:13.986|TAG|-1.781|-1.121|-0.312|A|6|0
stairs|1|2023-02-01 11:31:13.993|TAG|-2.691|-0.613|-0.304|A|6|0
stairs|1|2023-02-01 11:31:14.001|TAG|-3.394|0.187|0.253|A|6|0
stairs|1|2023-02-01 11:31:14.010|TAG|-3.929|0.722|0.07|A|6|0
stairs|1|2023-02-01 11:31:14.017|TAG|-3.062|0.488|-0.597|A|6|0
stairs|1|2023-02-01 11:31:14.025|TAG|-2.324|0.156|-0.777|A|6|0
stairs|1|2023-02-01 11:31:14.032|TAG|-1.597|0.007|-0.996|A|6|0
stairs|1|2023-02-01 11:31:14.040|TAG|-1.117|-0.093|-0.71|A|6|0
stairs|1|2023-02-01 11:31:14.048|TAG|-0.964|-0.042|-0.867|A|6|0
stairs|1|2023-02-01 11:31:14.056|TAG|-0.835|0.011|-0.707|A|6|0
stairs|1|2023-02-01 11:31:14.064|TAG|-0.578|-0.148|-0.511|A|6|0
stairs|1|2023-02-01 11:31:14.072|TAG|-0.484|-0.109|-0.32|A|6|0
stairs|1|2023-02-01 11:31:14.079|TAG|-0.539|-0.121|-0.222|A|6|0
stairs|1|2023-02-01 11:31:14.087|TAG|-0.48|-0.101|-0.324|A|6|0
stairs|1|2023-02-01 11:31:14.095|TAG|-0.476|-0.078|-0.281|A|6|0
stairs|1|2023-02-01 11:31:14.103|TAG|-0.582|-0.089|-0.261|A|6|0
stairs|1|2023-02-01 11:31:14.111|TAG|-0.574|-0.14|-0.3|A|6|0
stairs|1|2023-02-01 11:31:14.118|TAG|-0.566|-0.195|-0.253|A|6|0
stairs|1|2023-02-01 11:31:14.126|TAG|-0.542|-0.253|-0.164|A|6|0
stairs|1|2023-02-01 11:31:14.134|TAG|-0.511|-0.304|-0.121|A|6|0
stairs|1|2023-02-01 11:31:14.142|TAG|-0.476|-0.296|-0.074|A|6|0
stairs|1|2023-02-01 11:31:14.150|TAG|-0.441|-0.296|0|A|6|0
stairs|1|2023-02-01 11:31:14.157|TAG|-0.417|-0.296|0.066|A|6|0
stairs|1|2023-02-01 11:31:14.165|TAG|-0.371|-0.324|0.117|A|6|0
stairs|1|2023-02-01 11:31:14.173|TAG|-0.304|-0.285|0.148|A|6|0
stairs|1|2023-02-01 11:31:14.181|TAG|-0.242|-0.308|0.117|A|6|0
stairs|1|2023-02-01 11:31:14.189|TAG|-0.156|-0.316|0.054|A|6|0
stairs|1|2023-02-01 11:31:14.196|TAG|-0.042|-0.316|-0.011|A|6|0
stairs|1|2023-02-01 11:31:14.204|TAG|0.007|-0.398|-0.148|A|6|0
stairs|1|2023-02-01 11:31:14.212|TAG|0.027|-0.445|-0.324|A|6|0
stairs|1|2023-02-01 11:31:14.220|TAG|0.089|-0.41|-0.46|A|6|0
stairs|1|2023-02-01 11:31:14.228|TAG|0.191|-0.347|-0.542|A|6|0
stairs|1|2023-02-01 11:31:14.236|TAG|0.332|-0.359|-0.636|A|6|0
stairs|1|2023-02-01 11:31:14.243|TAG|0.261|-0.097|-0.453|A|6|0
stairs|1|2023-02-01 11:31:14.251|TAG|-0.039|0.05|-0.683|A|6|0
stairs|1|2023-02-01 11:31:14.259|TAG|-0.519|0.128|-1.023|A|6|0
stairs|1|2023-02-01 11:31:14.267|TAG|-1.441|0.238|-0.707|A|6|0
stairs|1|2023-02-01 11:31:14.275|TAG|-2.214|0.503|-0.253|A|6|0
stairs|1|2023-02-01 11:31:14.282|TAG|-2.851|0.304|0.054|A|6|0
stairs|1|2023-02-01 11:31:14.290|TAG|-3.074|-0.039|0.183|A|6|0
stairs|1|2023-02-01 11:31:14.298|TAG|-3.289|-0.531|-0.703|A|6|0
stairs|1|2023-02-01 11:31:14.306|TAG|-3.347|-0.406|-0.894|A|6|0
stairs|1|2023-02-01 11:31:14.314|TAG|-2.714|-0.421|-1.031|A|6|0
stairs|1|2023-02-01 11:31:14.322|TAG|-2.246|-0.507|-0.875|A|6|0
stairs|1|2023-02-01 11:31:14.329|TAG|-1.75|-1.062|0.539|A|6|0
stairs|1|2023-02-01 11:31:14.337|TAG|-1.312|-0.781|-0.617|A|6|0
stairs|1|2023-02-01 11:31:14.346|TAG|-1.238|-0.527|-0.074|A|6|0
stairs|1|2023-02-01 11:31:14.353|TAG|-1.042|-0.343|-0.207|A|6|0
stairs|1|2023-02-01 11:31:14.362|TAG|-0.859|-0.242|-0.07|A|6|0
