SET|PARTICIPANT|TIMESTAMP|SOURCE|X|Y|Z|TYPE|ACTIVITY|IS_FALL
stairs|5|2023-02-01 13:10:17.765|TAG|-1.32|0.054|-0.328|A|5|0
stairs|5|2023-02-01 13:10:17.773|TAG|-1.203|-0.011|-0.402|A|5|0
stairs|5|2023-02-01 13:10:17.781|TAG|-1.105|-0.019|-0.496|A|5|0
stairs|5|2023-02-01 13:10:17.789|TAG|-1.003|-0.089|-0.632|A|5|0
stairs|5|2023-02-01 13:10:17.796|TAG|-0.992|-0.14|-0.714|A|5|0
stairs|5|2023-02-01 13:10:17.804|TAG|-1|-0.187|-0.746|A|5|0
stairs|5|2023-02-01 13:10:17.812|TAG|-1.007|-0.171|-0.707|A|5|0
stairs|5|2023-02-01 13:10:17.820|TAG|-1.031|-0.199|-0.621|A|5|0
stairs|5|2023-02-01 13:10:17.828|TAG|-1.062|-0.21|-0.5|A|5|0
stairs|5|2023-02-01 13:10:17.837|TAG|-1.101|-0.187|-0.39|A|5|0
stairs|5|2023-02-01 13:10:17.843|TAG|-1.05|-0.218|-0.265|A|5|0
stairs|5|2023-02-01 13:10:17.851|TAG|-1.007|-0.234|-0.226|A|5|0
stairs|5|2023-02-01 13:10:17.860|TAG|-0.929|-0.242|-0.214|A|5|0
stairs|5|2023-02-01 13:10:17.867|TAG|-0.859|-0.23|-0.265|A|5|0
stairs|5|2023-02-01 13:10:17.875|TAG|-0.804|-0.242|-0.296|A|5|0
stairs|5|2023-02-01 13:10:17.882|TAG|-0.726|-0.265|-0.32|A|5|0
stairs|5|2023-02-01 13:10:17.890|TAG|-0.667|-0.269|-0.343|A|5|0
stairs|5|2023-02-01 13:10:17.898|TAG|-0.644|-0.277|-0.355|A|5|0
stairs|5|2023-02-01 13:10:17.906|TAG|-0.601|-0.273|-0.343|A|5|0
stairs|5|2023-02-01 13:10:17.914|TAG|-0.589|-0.257|-0.296|A|5|0
stairs|5|2023-02-01 13:10:17.921|TAG|-0.613|-0.242|-0.273|A|5|0
stairs|5|2023-02-01 13:10:17.930|TAG|-0.664|-0.199|-0.214|A|5|0
stairs|5|2023-02-01 13:10:17.937|TAG|-0.726|-0.164|-0.179|A|5|0
stairs|5|2023-02-01 13:10:17.945|TAG|-0.839|-0.101|-0.167|A|5|0
stairs|5|2023-02-01 13:10:17.953|TAG|-0.929|-0.085|-0.175|A|5|0
stairs|5|2023-02-01 13:10:17.960|TAG|-1.109|0.031|-0.218|A|5|0
stairs|5|2023-02-01 13:10:17.968|TAG|-1.457|0.117|-0.242|A|5|0
stairs|5|2023-02-01 13:10:17.976|TAG|-1.667|0.281|-0.265|A|5|0
stairs|5|2023-02-01 13:10:17.984|TAG|-1.648|0.343|-0.292|A|5|0
stairs|5|2023-02-01 13:10:17.992|TAG|-1.488|0.191|-0.375|A|5|0
stairs|5|2023-02-01 13:10:18.000|TAG|-1.292|0.128|-0.351|A|5|0
stairs|5|2023-02-01 13:10:18.007|TAG|-1.171|0.074|-0.347|A|5|0
stairs|5|2023-02-01 13:10:18.015|TAG|-1.07|0|-0.281|A|5|0
stairs|5|2023-02-01 13:10:18.023|TAG|-0.968|0.019|-0.277|A|5|0
stairs|5|2023-02-01 13:10:18.031|TAG|-0.949|-0.058|-0.117|A|5|0
stairs|5|2023-02-01 13:10:18.039|TAG|-1.078|-0.093|-0.222|A|5|0
stairs|5|2023-02-01 13:10:18.046|TAG|-1.164|-0.054|-0.101|A|5|0
stairs|5|2023-02-01 13:10:18.054|TAG|-1.019|-0.046|0.078|A|5|0
stairs|5|2023-02-01 13:10:18.062|TAG|-1.054|-0.152|-0.085|A|5|0
stairs|5|2023-02-01 13:10:18.070|TAG|-0.917|-0.117|0.015|A|5|0
stairs|5|2023-02-01 13:10:18.078|TAG|-1.074|-0.304|-0.121|A|5|0
stairs|5|2023-02-01 13:10:18.086|TAG|-1.046|-0.378|-0.109|A|5|0
stairs|5|2023-02-01 13:10:18.093|TAG|-1.089|-0.292|-0.14|A|5|0
stairs|5|2023-02-01 13:10:18.101|TAG|-1.183|-0.316|-0.261|A|5|0
stairs|5|2023-02-01 13:10:18.109|TAG|-0.984|-0.179|-0.093|A|5|0
stairs|5|2023-02-01 13:10:18.117|TAG|-0.609|-0.14|-0.132|A|5|0
stairs|5|2023-02-01 13:10:18.125|TAG|-0.628|-0.156|-0.167|A|5|0
stairs|5|2023-02-01 13:10:18.132|TAG|-0.742|-0.125|-0.195|A|5|0
stairs|5|2023-02-01 13:10:18.140|TAG|-0.773|-0.089|-0.101|A|5|0
stairs|5|2023-02-01 13:10:18.148|TAG|-0.796|-0.066|-0.035|A|5|0
stairs|5|2023-02-01 13:10:18.156|TAG|-0.792|-0.058|-0.015|A|5|0
stairs|5|2023-02-01 13:10:18.164|TAG|-0.808|-0.035|-0.007|A|5|0
stairs|5|2023-02-01 13:10:18.171|TAG|-0.832|-0.035|-0.015|A|5|0
stairs|5|2023-02-01 13:10:18.179|TAG|-0.851|-0.007|0.019|A|5|0
stairs|5|2023-02-01 13:10:18.187|TAG|-0.886|0.007|0.042|A|5|0
stairs|5|2023-02-01 13:10:18.195|TAG|-0.89|0.011|0.039|A|5|0
stairs|5|2023-02-01 13:10:18.203|TAG|-0.886|0|0.058|A|5|0
stairs|5|2023-02-01 13:10:18.210|TAG|-0.89|-0.031|0.05|A|5|0
stairs|5|2023-02-01 13:10:18.218|TAG|-1.003|-0.046|0.078|A|5|0
stairs|5|2023-02-01 13:10:18.226|TAG|-1.058|-0.058|0.082|A|5|0
stairs|5|2023-02-01 13:10:18.234|TAG|-1.046|-0.058|0.082|A|5|0
stairs|5|2023-02-01 13:10:18.242|TAG|-1.082|-0.031|0.128|A|5|0
stairs|5|2023-02-01 13:10:18.249|TAG|-1.011|-0.039|0.175|A|5|0
stairs|5|2023-02-01 13:10:18.257|TAG|-0.804|-0.05|0.234|A|5|0
stairs|5|2023-02-01 13:10:18.265|TAG|-0.585|-0.14|0.164|A|5|0
stairs|5|2023-02-01 13:10:18.273|TAG|-0.597|-0.164|0.039|A|5|0
stairs|5|2023-02-01 13:10:18.281|TAG|-0.769|-0.222|-0.085|A|5|0
stairs|5|2023-02-01 13:10:18.289|TAG|-0.906|-0.199|-0.261|A|5|0
stairs|5|2023-02-01 13:10:18.297|TAG|-0.871|-0.175|-0.292|A|5|0
stairs|5|2023-02-01 13:10:18.304|TAG|-1.066|-0.05|-0.335|A|5|0
stairs|5|2023-02-01 13:10:18.312|TAG|-1.125|-0.195|-0.335|A|5|0
stairs|5|2023-02-01 13:10:18.320|TAG|-1.226|-0.25|-0.503|A|5|0
stairs|5|2023-02-01 13:10:18.328|TAG|-1.371|-0.468|-0.464|A|5|0
stairs|5|2023-02-01 13:10:18.336|TAG|-1.343|-0.457|-0.417|A|5|0
stairs|5|2023-02-01 13:10:18.344|TAG|-1.3|0.05|-0.242|A|5|0
stairs|5|2023-02-01 13:10:18.351|TAG|-1.195|0.273|-0.097|A|5|0
stairs|5|2023-02-01 13:10:18.359|TAG|-1.054|0.175|-0.226|A|5|0
stairs|5|2023-02-01 13:10:18.367|TAG|-0.968|0.062|-0.351|A|5|0
stairs|5|2023-02-01 13:10:18.375|TAG|-0.886|0.019|-0.414|A|5|0
stairs|5|2023-02-01 13:10:18.383|TAG|-0.796|0|-0.417|A|5|0
stairs|5|2023-02-01 13:10:18.390|TAG|-0.699|-0.007|-0.437|A|5|0
stairs|5|2023-02-01 13:10:18.399|TAG|-0.679|-0.015|-0.449|A|5|0
stairs|5|2023-02-01 13:10:18.406|TAG|-0.703|-0.046|-0.398|A|5|0
stairs|5|2023-02-01 13:10:18.414|TAG|-0.722|-0.07|-0.359|A|5|0
stairs|5|2023-02-01 13:10:18.422|TAG|-0.753|-0.085|-0.339|A|5|0
stairs|5|2023-02-01 13:10:18.430|TAG|-0.765|-0.125|-0.265|A|5|0
stairs|5|2023-02-01 13:10:18.437|TAG|-0.785|-0.136|-0.25|A|5|0
stairs|5|2023-02-01 13:10:18.445|TAG|-0.855|-0.125|-0.218|A|5|0
stairs|5|2023-02-01 13:10:18.453|TAG|-0.941|-0.093|-0.191|A|5|0
stairs|5|2023-02-01 13:10:18.460|TAG|-0.98|-0.128|-0.218|A|5|0
stairs|5|2023-02-01 13:10:18.468|TAG|-1.003|-0.148|-0.238|A|5|0
stairs|5|2023-02-01 13:10:18.476|TAG|-1.07|-0.148|-0.253|A|5|0
stairs|5|2023-02-01 13:10:18.484|TAG|-1.128|-0.187|-0.214|A|5|0
stairs|5|2023-02-01 13:10:18.492|TAG|-1.128|-0.164|-0.167|A|5|0
stairs|5|2023-02-01 13:10:18.500|TAG|-1.14|-0.148|-0.117|A|5|0
stairs|5|2023-02-01 13:10:18.508|TAG|-1.136|-0.148|-0.085|A|5|0
stairs|5|2023-02-01 13:10:18.515|TAG|-1.156|-0.101|-0.054|A|5|0
stairs|5|2023-02-01 13:10:18.523|TAG|-1.085|-0.109|-0.066|A|5|0
stairs|5|2023-02-01 13:10:18.532|TAG|-1.082|-0.089|-0.117|A|5|0
stairs|5|2023-02-01 13:10:18.539|TAG|-1.007|-0.035|-0.164|A|5|0
stairs|5|2023-02-01 13:10:18.547|TAG|-0.937|0.003|-0.234|A|5|0
stairs|5|2023-02-01 13:10:18.554|TAG|-0.875|-0.007|-0.273|A|5|0
stairs|5|2023-02-01 13:10:18.562|TAG|-0.816|-0.042|-0.308|A|5|0
stairs|5|2023-02-01 13:10:18.570|TAG|-0.785|-0.042|-0.312|A|5|0
stairs|5|2023-02-01 13:10:18.578|TAG|-0.808|0.05|-0.281|A|5|0
stairs|5|2023-02-01 13:10:18.586|TAG|-0.804|0.078|-0.242|A|5|0
stairs|5|2023-02-01 13:10:18.593|TAG|-0.808|0.097|-0.265|A|5|0
stairs|5|2023-02-01 13:10:18.601|TAG|-0.855|0.109|-0.285|A|5|0
stairs|5|2023-02-01 13:10:18.609|TAG|-0.875|0.152|-0.285|A|5|0
stairs|5|2023-02-01 13:10:18.617|TAG|-0.898|0.164|-0.281|A|5|0
stairs|5|2023-02-01 13:10:18.624|TAG|-0.917|0.195|-0.277|A|5|0
stairs|5|2023-02-01 13:10:18.632|TAG|-0.925|0.222|-0.32|A|5|0
stairs|5|2023-02-01 13:10:18.640|TAG|-0.964|0.218|-0.308|A|5|0
stairs|5|2023-02-01 13:10:18.648|TAG|-0.957|0.179|-0.289|A|5|0
stairs|5|2023-02-01 13:10:18.656|TAG|-0.968|0.144|-0.242|A|5|0
stairs|5|2023-02-01 13:10:18.664|TAG|-1.007|0.121|-0.203|A|5|0
stairs|5|2023-02-01 13:10:18.671|TAG|-1.027|0.175|-0.195|A|5|0
stairs|5|2023-02-01 13:10:18.679|TAG|-1.035|0.175|-0.199|A|5|0
stairs|5|2023-02-01 13:10:18.687|TAG|-1.019|0.156|-0.203|A|5|0
stairs|5|2023-02-01 13:10:18.695|TAG|-0.968|0.117|-0.203|A|5|0
stairs|5|2023-02-01 13:10:18.703|TAG|-0.941|0.128|-0.171|A|5|0
stairs|5|2023-02-01 13:10:18.711|TAG|-0.89|0.14|-0.16|A|5|0
stairs|5|2023-02-01 13:10:18.718|TAG|-0.851|0.136|-0.187|A|5|0
stairs|5|2023-02-01 13:10:18.726|TAG|-0.828|0.164|-0.214|A|5|0
stairs|5|2023-02-01 13:10:18.734|TAG|-0.832|0.179|-0.21|A|5|0
stairs|5|2023-02-01 13:10:18.742|TAG|-0.835|0.195|-0.222|A|5|0
stairs|5|2023-02-01 13:10:18.750|TAG|-0.89|0.191|-0.222|A|5|0
stairs|5|2023-02-01 13:10:18.757|TAG|-0.921|0.207|-0.23|A|5|0
stairs|5|2023-02-01 13:10:18.765|TAG|-1|0.23|-0.207|A|5|0
stairs|5|2023-02-01 13:10:18.773|TAG|-1.101|0.234|-0.21|A|5|0
stairs|5|2023-02-01 13:10:18.781|TAG|-1.167|0.23|-0.214|A|5|0
stairs|5|2023-02-01 13:10:18.789|TAG|-1.23|0.257|-0.226|A|5|0
stairs|5|2023-02-01 13:10:18.796|TAG|-1.289|0.203|-0.238|A|5|0
stairs|5|2023-02-01 13:10:18.804|TAG|-1.363|0.171|-0.273|A|5|0
stairs|5|2023-02-01 13:10:18.812|TAG|-1.343|0.121|-0.343|A|5|0
stairs|5|2023-02-01 13:10:18.820|TAG|-1.285|0.074|-0.437|A|5|0
stairs|5|2023-02-01 13:10:18.828|TAG|-1.207|0.027|-0.531|A|5|0
stairs|5|2023-02-01 13:10:18.835|TAG|-1.14|0.011|-0.574|A|5|0
stairs|5|2023-02-01 13:10:18.843|TAG|-1.101|-0.058|-0.609|A|5|0
stairs|5|2023-02-01 13:10:18.851|TAG|-1.117|-0.128|-0.644|A|5|0
stairs|5|2023-02-01 13:10:18.859|TAG|-1.136|-0.167|-0.648|A|5|0
stairs|5|2023-02-01 13:10:18.867|TAG|-1.152|-0.195|-0.597|A|5|0
stairs|5|2023-02-01 13:10:18.875|TAG|-1.183|-0.214|-0.515|A|5|0
stairs|5|2023-02-01 13:10:18.882|TAG|-1.23|-0.238|-0.437|A|5|0
stairs|5|2023-02-01 13:10:18.890|TAG|-1.179|-0.234|-0.312|A|5|0
stairs|5|2023-02-01 13:10:18.898|TAG|-1.121|-0.226|-0.273|A|5|0
stairs|5|2023-02-01 13:10:18.906|TAG|-1.042|-0.242|-0.25|A|5|0
stairs|5|2023-02-01 13:10:18.913|TAG|-0.976|-0.226|-0.285|A|5|0
stairs|5|2023-02-01 13:10:18.921|TAG|-0.851|-0.218|-0.335|A|5|0
stairs|5|2023-02-01 13:10:18.929|TAG|-0.785|-0.222|-0.39|A|5|0
stairs|5|2023-02-01 13:10:18.937|TAG|-0.718|-0.234|-0.417|A|5|0
stairs|5|2023-02-01 13:10:18.945|TAG|-0.617|-0.226|-0.398|A|5|0
stairs|5|2023-02-01 13:10:18.953|TAG|-0.574|-0.203|-0.367|A|5|0
stairs|5|2023-02-01 13:10:18.961|TAG|-0.57|-0.195|-0.3|A|5|0
stairs|5|2023-02-01 13:10:18.968|TAG|-0.582|-0.171|-0.25|A|5|0
stairs|5|2023-02-01 13:10:18.976|TAG|-0.609|-0.144|-0.218|A|5|0
stairs|5|2023-02-01 13:10:18.984|TAG|-0.687|-0.113|-0.203|A|5|0
stairs|5|2023-02-01 13:10:18.992|TAG|-0.734|-0.074|-0.183|A|5|0
stairs|5|2023-02-01 13:10:18.999|TAG|-0.839|-0.05|-0.148|A|5|0
stairs|5|2023-02-01 13:10:19.007|TAG|-0.949|-0.042|-0.179|A|5|0
stairs|5|2023-02-01 13:10:19.015|TAG|-1.199|0.07|-0.191|A|5|0
stairs|5|2023-02-01 13:10:19.023|TAG|-1.468|0.164|-0.3|A|5|0
stairs|5|2023-02-01 13:10:19.031|TAG|-1.695|0.269|-0.332|A|5|0
stairs|5|2023-02-01 13:10:19.039|TAG|-1.625|0.214|-0.371|A|5|0
stairs|5|2023-02-01 13:10:19.046|TAG|-1.484|0.156|-0.378|A|5|0
stairs|5|2023-02-01 13:10:19.054|TAG|-1.3|0.082|-0.316|A|5|0
stairs|5|2023-02-01 13:10:19.062|TAG|-1.179|0.031|-0.281|A|5|0
stairs|5|2023-02-01 13:10:19.070|TAG|-1.132|-0.066|-0.246|A|5|0
stairs|5|2023-02-01 13:10:19.077|TAG|-1.074|-0.066|-0.097|A|5|0
stairs|5|2023-02-01 13:10:19.085|TAG|-1.074|-0.089|-0.285|A|5|0
stairs|5|2023-02-01 13:10:19.093|TAG|-1.14|-0.082|-0.203|A|5|0
stairs|5|2023-02-01 13:10:19.101|TAG|-1.097|-0.019|-0.082|A|5|0
stairs|5|2023-02-01 13:10:19.109|TAG|-1.011|-0.148|-0.187|A|5|0
stairs|5|2023-02-01 13:10:19.117|TAG|-0.996|-0.183|-0.007|A|5|0
stairs|5|2023-02-01 13:10:19.125|TAG|-1.015|-0.199|-0.054|A|5|0
stairs|5|2023-02-01 13:10:19.132|TAG|-1.042|-0.281|0.007|A|5|0
stairs|5|2023-02-01 13:10:19.140|TAG|-1.058|-0.253|-0.132|A|5|0
stairs|5|2023-02-01 13:10:19.148|TAG|-1.242|-0.292|-0.199|A|5|0
stairs|5|2023-02-01 13:10:19.156|TAG|-0.82|-0.148|0|A|5|0
stairs|5|2023-02-01 13:10:19.164|TAG|-0.625|-0.121|-0.082|A|5|0
stairs|5|2023-02-01 13:10:19.171|TAG|-0.796|-0.046|-0.171|A|5|0
stairs|5|2023-02-01 13:10:19.179|TAG|-0.773|-0.046|-0.167|A|5|0
stairs|5|2023-02-01 13:10:19.187|TAG|-0.75|-0.011|-0.183|A|5|0
stairs|5|2023-02-01 13:10:19.195|TAG|-0.746|-0.046|-0.101|A|5|0
stairs|5|2023-02-01 13:10:19.203|TAG|-0.695|-0.019|-0.125|A|5|0
stairs|5|2023-02-01 13:10:19.210|TAG|-0.675|-0.039|-0.042|A|5|0
stairs|5|2023-02-01 13:10:19.218|TAG|-0.636|-0.046|-0.011|A|5|0
stairs|5|2023-02-01 13:10:19.226|TAG|-0.601|-0.023|0.007|A|5|0
stairs|5|2023-02-01 13:10:19.234|TAG|-0.585|-0.027|0.062|A|5|0
stairs|5|2023-02-01 13:10:19.241|TAG|-0.632|-0.039|0.089|A|5|0
stairs|5|2023-02-01 13:10:19.249|TAG|-0.652|-0.035|0.117|A|5|0
stairs|5|2023-02-01 13:10:19.257|TAG|-0.625|-0.042|0.105|A|5|0
stairs|5|2023-02-01 13:10:19.265|TAG|-0.64|-0.082|0.113|A|5|0
stairs|5|2023-02-01 13:10:19.273|TAG|-0.73|-0.101|0.148|A|5|0
stairs|5|2023-02-01 13:10:19.281|TAG|-0.843|-0.128|0.132|A|5|0
stairs|5|2023-02-01 13:10:19.289|TAG|-0.933|-0.082|0.101|A|5|0
stairs|5|2023-02-01 13:10:19.296|TAG|-1.039|-0.054|0.093|A|5|0
stairs|5|2023-02-01 13:10:19.304|TAG|-1.101|-0.078|0.117|A|5|0
stairs|5|2023-02-01 13:10:19.312|TAG|-1.125|-0.074|0.089|A|5|0
stairs|5|2023-02-01 13:10:19.320|TAG|-1.097|-0.07|0.062|A|5|0
stairs|5|2023-02-01 13:10:19.327|TAG|-1.023|-0.062|0.132|A|5|0
stairs|5|2023-02-01 13:10:19.335|TAG|-0.945|-0.089|0.199|A|5|0
stairs|5|2023-02-01 13:10:19.344|TAG|-0.804|-0.156|0.226|A|5|0
stairs|5|2023-02-01 13:10:19.351|TAG|-0.875|-0.246|0.156|A|5|0
stairs|5|2023-02-01 13:10:19.359|TAG|-0.914|-0.273|-0.023|A|5|0
stairs|5|2023-02-01 13:10:19.367|TAG|-1.011|-0.308|-0.3|A|5|0
stairs|5|2023-02-01 13:10:19.374|TAG|-1.199|-0.21|-0.476|A|5|0
stairs|5|2023-02-01 13:10:19.382|TAG|-1.441|-0.05|-0.523|A|5|0
stairs|5|2023-02-01 13:10:19.390|TAG|-1.535|-0.121|-0.503|A|5|0
stairs|5|2023-02-01 13:10:19.398|TAG|-1.449|-0.183|-0.453|A|5|0
stairs|5|2023-02-01 13:10:19.406|TAG|-1.414|-0.207|-0.394|A|5|0
stairs|5|2023-02-01 13:10:19.414|TAG|-1.417|-0.296|-0.367|A|5|0
stairs|5|2023-02-01 13:10:19.421|TAG|-1.324|-0.078|-0.347|A|5|0
stairs|5|2023-02-01 13:10:19.429|TAG|-1.222|0.093|-0.277|A|5|0
stairs|5|2023-02-01 13:10:19.437|TAG|-1.066|0.039|-0.234|A|5|0
stairs|5|2023-02-01 13:10:19.445|TAG|-0.91|-0.011|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.452|TAG|-0.828|-0.058|-0.234|A|5|0
stairs|5|2023-02-01 13:10:19.460|TAG|-0.761|-0.031|-0.261|A|5|0
stairs|5|2023-02-01 13:10:19.468|TAG|-0.648|-0.042|-0.257|A|5|0
stairs|5|2023-02-01 13:10:19.476|TAG|-0.554|-0.023|-0.328|A|5|0
stairs|5|2023-02-01 13:10:19.484|TAG|-0.539|-0.062|-0.324|A|5|0
stairs|5|2023-02-01 13:10:19.492|TAG|-0.593|-0.054|-0.386|A|5|0
stairs|5|2023-02-01 13:10:19.499|TAG|-0.648|-0.058|-0.429|A|5|0
stairs|5|2023-02-01 13:10:19.507|TAG|-0.675|-0.05|-0.457|A|5|0
stairs|5|2023-02-01 13:10:19.515|TAG|-0.753|-0.019|-0.48|A|5|0
stairs|5|2023-02-01 13:10:19.523|TAG|-0.859|-0.035|-0.441|A|5|0
stairs|5|2023-02-01 13:10:19.531|TAG|-0.933|-0.062|-0.414|A|5|0
stairs|5|2023-02-01 13:10:19.539|TAG|-1.062|-0.082|-0.332|A|5|0
stairs|5|2023-02-01 13:10:19.546|TAG|-1.187|-0.132|-0.285|A|5|0
stairs|5|2023-02-01 13:10:19.554|TAG|-1.277|-0.167|-0.179|A|5|0
stairs|5|2023-02-01 13:10:19.562|TAG|-1.343|-0.156|-0.093|A|5|0
stairs|5|2023-02-01 13:10:19.570|TAG|-1.382|-0.132|-0.031|A|5|0
stairs|5|2023-02-01 13:10:19.577|TAG|-1.363|-0.144|0.019|A|5|0
stairs|5|2023-02-01 13:10:19.585|TAG|-1.312|-0.132|0.031|A|5|0
stairs|5|2023-02-01 13:10:19.593|TAG|-1.277|-0.105|0.003|A|5|0
stairs|5|2023-02-01 13:10:19.601|TAG|-1.191|-0.082|-0.074|A|5|0
stairs|5|2023-02-01 13:10:19.610|TAG|-1.085|-0.074|-0.16|A|5|0
stairs|5|2023-02-01 13:10:19.617|TAG|-1.007|-0.062|-0.242|A|5|0
stairs|5|2023-02-01 13:10:19.624|TAG|-0.91|-0.046|-0.269|A|5|0
stairs|5|2023-02-01 13:10:19.632|TAG|-0.812|-0.058|-0.281|A|5|0
stairs|5|2023-02-01 13:10:19.640|TAG|-0.761|-0.003|-0.242|A|5|0
stairs|5|2023-02-01 13:10:19.648|TAG|-0.714|0.011|-0.242|A|5|0
stairs|5|2023-02-01 13:10:19.656|TAG|-0.695|0.031|-0.222|A|5|0
stairs|5|2023-02-01 13:10:19.664|TAG|-0.718|0.058|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.671|TAG|-0.726|0.082|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.679|TAG|-0.757|0.125|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.687|TAG|-0.785|0.14|-0.246|A|5|0
stairs|5|2023-02-01 13:10:19.695|TAG|-0.816|0.164|-0.242|A|5|0
stairs|5|2023-02-01 13:10:19.703|TAG|-0.851|0.16|-0.246|A|5|0
stairs|5|2023-02-01 13:10:19.710|TAG|-0.878|0.128|-0.242|A|5|0
stairs|5|2023-02-01 13:10:19.718|TAG|-0.878|0.097|-0.257|A|5|0
stairs|5|2023-02-01 13:10:19.726|TAG|-0.859|0.031|-0.203|A|5|0
stairs|5|2023-02-01 13:10:19.734|TAG|-0.843|0.031|-0.195|A|5|0
stairs|5|2023-02-01 13:10:19.743|TAG|-0.777|-0.015|-0.164|A|5|0
stairs|5|2023-02-01 13:10:19.749|TAG|-0.804|-0.035|-0.148|A|5|0
stairs|5|2023-02-01 13:10:19.757|TAG|-0.824|-0.042|-0.164|A|5|0
stairs|5|2023-02-01 13:10:19.765|TAG|-0.878|-0.003|-0.156|A|5|0
stairs|5|2023-02-01 13:10:19.773|TAG|-0.882|0.05|-0.152|A|5|0
stairs|5|2023-02-01 13:10:19.781|TAG|-0.898|0.078|-0.175|A|5|0
stairs|5|2023-02-01 13:10:19.789|TAG|-0.863|0.082|-0.199|A|5|0
stairs|5|2023-02-01 13:10:19.796|TAG|-0.859|0.105|-0.226|A|5|0
stairs|5|2023-02-01 13:10:19.804|TAG|-0.882|0.156|-0.234|A|5|0
stairs|5|2023-02-01 13:10:19.812|TAG|-0.886|0.203|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.820|TAG|-0.914|0.25|-0.222|A|5|0
stairs|5|2023-02-01 13:10:19.828|TAG|-0.91|0.238|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.836|TAG|-0.914|0.253|-0.238|A|5|0
stairs|5|2023-02-01 13:10:19.843|TAG|-0.949|0.273|-0.265|A|5|0
stairs|5|2023-02-01 13:10:19.851|TAG|-0.96|0.316|-0.257|A|5|0
stairs|5|2023-02-01 13:10:19.859|TAG|-0.945|0.308|-0.289|A|5|0
stairs|5|2023-02-01 13:10:19.867|TAG|-0.968|0.328|-0.335|A|5|0
stairs|5|2023-02-01 13:10:19.875|TAG|-1.015|0.332|-0.363|A|5|0
stairs|5|2023-02-01 13:10:19.882|TAG|-1.035|0.335|-0.343|A|5|0
stairs|5|2023-02-01 13:10:19.890|TAG|-1.085|0.3|-0.308|A|5|0
stairs|5|2023-02-01 13:10:19.898|TAG|-1.167|0.292|-0.3|A|5|0
stairs|5|2023-02-01 13:10:19.906|TAG|-1.218|0.246|-0.261|A|5|0
stairs|5|2023-02-01 13:10:19.913|TAG|-1.234|0.207|-0.277|A|5|0
stairs|5|2023-02-01 13:10:19.921|TAG|-1.265|0.183|-0.281|A|5|0
stairs|5|2023-02-01 13:10:19.929|TAG|-1.269|0.148|-0.359|A|5|0
stairs|5|2023-02-01 13:10:19.937|TAG|-1.246|0.128|-0.417|A|5|0
stairs|5|2023-02-01 13:10:19.945|TAG|-1.234|0.046|-0.492|A|5|0
stairs|5|2023-02-01 13:10:19.953|TAG|-1.222|-0.035|-0.55|A|5|0
stairs|5|2023-02-01 13:10:19.960|TAG|-1.218|-0.074|-0.55|A|5|0
stairs|5|2023-02-01 13:10:19.968|TAG|-1.191|-0.109|-0.531|A|5|0
stairs|5|2023-02-01 13:10:19.976|TAG|-1.214|-0.14|-0.535|A|5|0
stairs|5|2023-02-01 13:10:19.984|TAG|-1.261|-0.246|-0.578|A|5|0
stairs|5|2023-02-01 13:10:19.992|TAG|-1.281|-0.207|-0.578|A|5|0
stairs|5|2023-02-01 13:10:19.999|TAG|-1.316|-0.199|-0.488|A|5|0
stairs|5|2023-02-01 13:10:20.007|TAG|-1.296|-0.164|-0.371|A|5|0
stairs|5|2023-02-01 13:10:20.015|TAG|-1.234|-0.175|-0.304|A|5|0
stairs|5|2023-02-01 13:10:20.023|TAG|-1.128|-0.199|-0.285|A|5|0
stairs|5|2023-02-01 13:10:20.031|TAG|-1.031|-0.238|-0.285|A|5|0
stairs|5|2023-02-01 13:10:20.039|TAG|-0.902|-0.207|-0.269|A|5|0
stairs|5|2023-02-01 13:10:20.047|TAG|-0.738|-0.199|-0.257|A|5|0
stairs|5|2023-02-01 13:10:20.054|TAG|-0.656|-0.187|-0.242|A|5|0
stairs|5|2023-02-01 13:10:20.062|TAG|-0.601|-0.218|-0.257|A|5|0
stairs|5|2023-02-01 13:10:20.070|TAG|-0.546|-0.23|-0.265|A|5|0
stairs|5|2023-02-01 13:10:20.078|TAG|-0.515|-0.23|-0.281|A|5|0
stairs|5|2023-02-01 13:10:20.086|TAG|-0.5|-0.214|-0.269|A|5|0
stairs|5|2023-02-01 13:10:20.093|TAG|-0.511|-0.175|-0.253|A|5|0
stairs|5|2023-02-01 13:10:20.101|TAG|-0.558|-0.066|-0.214|A|5|0
stairs|5|2023-02-01 13:10:20.109|TAG|-0.597|-0.027|-0.207|A|5|0
stairs|5|2023-02-01 13:10:20.117|TAG|-0.671|0.05|-0.257|A|5|0
stairs|5|2023-02-01 13:10:20.124|TAG|-0.742|0.101|-0.285|A|5|0
stairs|5|2023-02-01 13:10:20.132|TAG|-0.863|0.183|-0.339|A|5|0
stairs|5|2023-02-01 13:10:20.140|TAG|-0.949|0.261|-0.394|A|5|0
stairs|5|2023-02-01 13:10:20.148|TAG|-1.089|0.289|-0.437|A|5|0
